@relation R_data_frame

@attribute Lines_Of_Program numeric
@attribute Physic_Lines numeric
@attribute n1_Number_Of_Distinct_Operators numeric
@attribute n2_Number_Of_Distinct_Operands numeric
@attribute n_Program_Vocabulary numeric
@attribute N1_Total_Number_Of_Operators numeric
@attribute N2_Total_Number_Of_Operands numeric
@attribute N_Program_Length numeric
@attribute B_Number_of_Delivered_Bugs_1 numeric
@attribute B_Number_of_Delivered_Bugs_2 numeric
@attribute D_Difficulty numeric
@attribute E_Effort numeric
@attribute T_Time_Required_To_Program numeric
@attribute V_Volume numeric
@attribute _N_Calculated_Program_Length numeric
@attribute McCab_Number numeric
@attribute IsVulnerable {no,yes}

@data
9,9,12,9,21,39,25,64,0.000333,0.093703,12.000000,3373.299781,187.405543,281.108315,71.548875,2,no
9,9,12,10,22,39,25,64,0.000333,0.095135,12.000000,3424.843483,190.269082,285.403624,76.238831,2,yes
9,9,14,10,24,44,29,73,0.000333,0.111567,14.000000,4685.831676,260.323982,334.702263,86.522250,2,no
9,9,14,11,25,44,29,73,0.000333,0.113001,14.000000,4746.021026,263.667835,339.001502,91.356717,2,yes
10,10,13,10,23,39,26,65,0.000333,0.098011,12.000000,3528.378326,196.021018,294.031527,81.324997,1,yes
10,10,13,9,22,39,26,65,0.000333,0.096621,12.000000,3478.356663,193.242037,289.863055,76.635041,1,no
13,13,14,12,26,52,35,87,0.000333,0.136313,14.000000,5725.135577,318.063088,408.938255,96.322519,2,yes
13,13,14,13,27,52,43,95,0.000333,0.150571,21.000000,9486.000567,527.000031,451.714313,101.408685,2,no
14,14,15,13,28,53,43,96,0.000333,0.153835,21.000000,9691.627523,538.423751,461.506073,106.709075,2,no
14,14,14,13,27,52,43,95,0.000333,0.150571,21.000000,9486.000567,527.000031,451.714313,101.408685,2,no
13,13,13,12,25,51,35,86,0.000333,0.133124,12.000000,4792.459588,266.247755,399.371632,91.125266,2,yes
13,13,13,13,26,51,43,94,0.000333,0.147280,18.000000,7953.144003,441.841334,441.841334,96.211433,2,no
10,10,11,10,21,42,30,72,0.000333,0.105416,15.000000,4743.702817,263.539045,316.246854,71.273029,1,no
10,10,11,11,22,42,30,72,0.000333,0.107026,10.000000,3210.790765,178.377265,321.079077,76.107496,1,yes
13,13,12,12,24,57,38,95,0.000333,0.145190,18.000000,7840.285876,435.571438,435.571438,86.039100,1,yes
13,13,12,11,23,57,38,95,0.000333,0.143246,18.000000,7735.290945,429.738386,429.738386,81.073298,1,no
10,10,12,10,22,43,30,73,0.000333,0.108513,18.000000,5859.693147,325.538508,325.538508,76.238831,1,no
10,10,12,11,23,43,30,73,0.000333,0.110073,12.000000,3962.640274,220.146682,330.220023,81.073298,1,yes
11,11,12,13,25,44,33,77,0.000333,0.119192,12.000000,4290.923119,238.384618,357.576927,91.125266,1,no
11,11,12,14,26,44,33,77,0.000333,0.120645,12.000000,4343.206300,241.289239,361.933858,96.322519,1,yes
10,10,11,12,23,42,32,74,0.000333,0.111581,10.000000,3347.435847,185.968658,334.743585,81.073298,1,no
10,10,11,12,23,42,30,72,0.000333,0.108565,10.000000,3256.964608,180.942478,325.696461,81.073298,1,yes
11,11,13,11,24,47,32,79,0.000333,0.120737,12.000000,4346.544451,241.474692,362.212038,86.159464,1,yes
11,11,13,11,24,47,34,81,0.000333,0.123794,18.000000,6684.875326,371.381963,371.381963,86.159464,1,no
10,10,12,12,24,43,30,73,0.000333,0.111567,12.000000,4016.427151,223.134842,334.702263,86.039100,1,yes
10,10,13,12,25,45,33,78,0.000333,0.120740,12.000000,4346.649394,241.480522,362.220783,91.125266,1,no
11,11,12,13,25,51,34,85,0.000333,0.131576,12.000000,4736.733314,263.151851,394.727776,91.125266,1,yes
11,11,12,13,25,51,36,87,0.000333,0.134672,12.000000,4848.185862,269.343659,404.015489,91.125266,1,no
12,12,12,13,25,43,36,79,0.000333,0.122288,12.000000,4402.375668,244.576426,366.864639,91.125266,1,no
12,12,12,13,25,43,32,75,0.000333,0.116096,12.000000,4179.470571,232.192809,348.289214,91.125266,1,yes
10,10,11,12,23,42,32,74,0.000333,0.111581,10.000000,3347.435847,185.968658,334.743585,81.073298,1,no
10,10,11,12,23,42,30,72,0.000333,0.108565,10.000000,3256.964608,180.942478,325.696461,81.073298,1,yes
12,12,11,13,24,48,36,84,0.000333,0.128379,10.000000,3851.368501,213.964917,385.136850,86.159464,1,yes
12,12,11,13,24,48,40,88,0.000333,0.134492,15.000000,6052.150501,336.230583,403.476700,86.159464,1,no
14,14,11,14,25,54,42,96,0.000333,0.148603,15.000000,6687.152913,371.508495,445.810194,91.356717,1,yes
14,14,11,14,25,54,48,102,0.000333,0.157891,15.000000,7105.099970,394.727776,473.673331,91.356717,1,no
16,16,11,15,26,60,56,116,0.000333,0.181750,15.000000,8178.765110,454.375839,545.251007,96.657107,1,no
16,16,11,15,26,60,48,108,0.000333,0.169216,15.000000,7614.712343,423.039575,507.647490,96.657107,1,yes
11,11,12,11,23,46,34,80,0.000333,0.120628,18.000000,6513.929217,361.884956,361.884956,81.073298,1,no
11,11,12,11,23,46,32,78,0.000333,0.117613,12.000000,4234.053991,235.225222,352.837833,81.073298,1,yes
10,10,12,12,24,43,32,75,0.000333,0.114624,12.000000,4126.466251,229.248125,343.872188,86.039100,1,no
10,10,12,12,24,43,30,73,0.000333,0.111567,12.000000,4016.427151,223.134842,334.702263,86.039100,1,yes
11,11,12,13,25,48,35,83,0.000333,0.128480,12.000000,4625.280765,256.960043,385.440064,91.125266,1,no
11,11,12,13,25,48,33,81,0.000333,0.125384,12.000000,4513.828216,250.768234,376.152351,91.125266,1,yes
12,12,12,14,26,57,37,94,0.000333,0.147280,12.000000,5302.096002,294.560889,441.841334,96.322519,1,yes
12,12,12,14,26,57,39,96,0.000333,0.150414,12.000000,5414.906555,300.828142,451.242213,96.322519,1,no
11,11,11,13,24,50,34,84,0.000333,0.128379,10.000000,3851.368501,213.964917,385.136850,86.159464,1,yes
11,11,11,13,24,50,36,86,0.000333,0.131436,10.000000,3943.067751,219.059319,394.306775,86.159464,1,no
13,13,11,15,26,57,42,99,0.000333,0.155115,10.000000,4653.435321,258.524184,465.343532,96.657107,1,no
13,13,11,15,26,57,40,97,0.000333,0.151981,10.000000,4559.426527,253.301474,455.942653,96.657107,1,yes
13,13,12,15,27,49,39,88,0.000333,0.139477,12.000000,5021.161202,278.953400,418.430100,101.622909,1,yes
13,13,12,15,27,49,41,90,0.000333,0.142647,12.000000,5135.278502,285.293250,427.939875,101.622909,1,no
12,12,11,16,27,42,38,80,0.000333,0.126797,10.000000,3803.910002,211.328333,380.391000,102.053748,1,yes
12,12,11,17,28,42,42,84,0.000333,0.134606,10.000000,4038.178135,224.343230,403.817813,107.540616,1,no
15,15,14,17,31,74,56,130,0.000333,0.214682,21.000000,13524.955927,751.386440,644.045520,122.789837,1,yes
15,15,14,17,31,74,58,132,0.000333,0.217985,21.000000,13733.032172,762.946232,653.953913,122.789837,1,no
15,15,14,16,30,64,47,111,0.000333,0.181555,14.000000,7625.307986,423.628221,544.664856,117.302969,1,yes
15,15,14,16,30,64,49,113,0.000333,0.184826,21.000000,11644.051383,646.891744,554.478637,117.302969,1,no
15,15,13,16,29,67,49,116,0.000333,0.187842,18.000000,10143.464318,563.525795,563.525795,112.105716,1,yes
15,15,13,16,29,67,51,118,0.000333,0.191081,18.000000,10318.351634,573.241757,573.241757,112.105716,1,no
8,8,10,10,20,32,23,55,0.000333,0.079235,10.000000,2377.060452,132.058914,237.706045,66.438562,1,yes
8,8,10,9,19,32,23,55,0.000333,0.077879,10.000000,2336.360132,129.797785,233.636013,61.748606,1,no
9,9,11,10,21,35,24,59,0.000333,0.086382,10.000000,2591.467279,143.970404,259.146728,71.273029,2,yes
9,9,11,9,20,35,24,59,0.000333,0.084998,10.000000,2549.937576,141.663199,254.993758,66.583073,2,no
10,10,12,9,21,36,24,60,0.000333,0.087846,12.000000,3162.468544,175.692697,263.539045,71.548875,2,no
9,9,11,11,22,35,25,60,0.000333,0.089189,10.000000,2675.658971,148.647721,267.565897,76.107496,2,yes
9,9,11,10,21,35,25,60,0.000333,0.087846,10.000000,2635.390454,146.410581,263.539045,71.273029,2,no
10,10,13,10,23,37,25,62,0.000333,0.093487,12.000000,3365.530095,186.973894,280.460841,81.324997,2,no
10,10,12,10,22,36,24,60,0.000333,0.089189,12.000000,3210.790765,178.377265,267.565897,76.238831,2,no
9,9,11,11,22,35,24,59,0.000333,0.087702,10.000000,2631.064655,146.170259,263.106465,76.107496,2,yes
9,9,11,10,21,35,24,59,0.000333,0.086382,10.000000,2591.467279,143.970404,259.146728,71.273029,2,no
10,10,12,10,22,36,24,60,0.000333,0.089189,12.000000,3210.790765,178.377265,267.565897,76.238831,2,no
9,9,11,11,22,35,24,59,0.000333,0.087702,10.000000,2631.064655,146.170259,263.106465,76.107496,2,yes
9,9,11,10,21,35,24,59,0.000333,0.086382,10.000000,2591.467279,143.970404,259.146728,71.273029,2,no
9,9,11,12,23,35,25,60,0.000333,0.090471,10.000000,2714.137174,150.785399,271.413717,81.073298,2,yes
9,9,11,11,22,35,25,60,0.000333,0.089189,10.000000,2675.658971,148.647721,267.565897,76.107496,2,no
10,10,13,11,24,37,25,62,0.000333,0.094756,12.000000,3411.212101,189.511783,284.267675,86.159464,2,no
9,9,11,12,23,35,25,60,0.000333,0.090471,10.000000,2714.137174,150.785399,271.413717,81.073298,2,yes
9,9,11,11,22,35,25,60,0.000333,0.089189,10.000000,2675.658971,148.647721,267.565897,76.107496,2,no
10,10,13,11,24,37,25,62,0.000333,0.094756,12.000000,3411.212101,189.511783,284.267675,86.159464,2,no
9,9,11,11,22,35,24,59,0.000333,0.087702,10.000000,2631.064655,146.170259,263.106465,76.107496,2,yes
9,9,11,10,21,35,24,59,0.000333,0.086382,10.000000,2591.467279,143.970404,259.146728,71.273029,2,no
10,10,12,10,22,36,24,60,0.000333,0.089189,12.000000,3210.790765,178.377265,267.565897,76.238831,2,no
9,9,11,11,22,35,24,59,0.000333,0.087702,10.000000,2631.064655,146.170259,263.106465,76.107496,2,yes
9,9,11,10,21,35,24,59,0.000333,0.086382,10.000000,2591.467279,143.970404,259.146728,71.273029,2,no
10,10,12,10,22,36,24,60,0.000333,0.089189,12.000000,3210.790765,178.377265,267.565897,76.238831,2,no
9,9,11,11,22,35,24,59,0.000333,0.087702,10.000000,2631.064655,146.170259,263.106465,76.107496,2,yes
9,9,11,10,21,35,24,59,0.000333,0.086382,10.000000,2591.467279,143.970404,259.146728,71.273029,2,no
10,10,12,10,22,36,24,60,0.000333,0.089189,12.000000,3210.790765,178.377265,267.565897,76.238831,2,no
9,9,11,11,22,35,24,59,0.000333,0.087702,10.000000,2631.064655,146.170259,263.106465,76.107496,2,yes
9,9,11,10,21,35,24,59,0.000333,0.086382,10.000000,2591.467279,143.970404,259.146728,71.273029,2,no
10,10,12,10,22,36,24,60,0.000333,0.089189,12.000000,3210.790765,178.377265,267.565897,76.238831,2,no
12,12,12,10,22,45,29,74,0.000333,0.109999,12.000000,3959.975277,219.998627,329.997940,76.238831,2,no
12,12,12,11,23,45,29,74,0.000333,0.111581,12.000000,4016.923017,223.162390,334.743585,81.073298,2,yes
9,9,11,12,23,35,25,60,0.000333,0.090471,10.000000,2714.137174,150.785399,271.413717,81.073298,2,yes
9,9,11,11,22,35,25,60,0.000333,0.089189,10.000000,2675.658971,148.647721,267.565897,76.107496,2,no
10,10,13,11,24,37,25,62,0.000333,0.094756,12.000000,3411.212101,189.511783,284.267675,86.159464,2,no
9,9,11,12,23,35,25,60,0.000333,0.090471,10.000000,2714.137174,150.785399,271.413717,81.073298,2,yes
9,9,11,11,22,35,25,60,0.000333,0.089189,10.000000,2675.658971,148.647721,267.565897,76.107496,2,no
10,10,13,11,24,37,25,62,0.000333,0.094756,12.000000,3411.212101,189.511783,284.267675,86.159464,2,no
10,10,13,10,23,37,25,62,0.000333,0.093487,12.000000,3365.530095,186.973894,280.460841,81.324997,2,no
10,10,13,11,24,37,25,62,0.000333,0.094756,12.000000,3411.212101,189.511783,284.267675,86.159464,2,yes
10,10,13,10,23,37,24,61,0.000333,0.091979,12.000000,3311.247352,183.958186,275.937279,81.324997,2,no
9,9,11,9,20,35,24,59,0.000333,0.084998,10.000000,2549.937576,141.663199,254.993758,66.583073,2,no
9,9,11,10,21,35,24,59,0.000333,0.086382,10.000000,2591.467279,143.970404,259.146728,71.273029,2,yes
9,9,13,10,23,40,28,68,0.000333,0.102534,12.000000,3691.226556,205.068142,307.602213,81.324997,2,no
9,9,13,11,24,40,28,68,0.000333,0.103926,12.000000,3741.329401,207.851633,311.777450,86.159464,2,yes
10,10,12,9,21,35,25,60,0.000333,0.087846,12.000000,3162.468544,175.692697,263.539045,71.548875,1,no
10,10,12,10,22,35,25,60,0.000333,0.089189,12.000000,3210.790765,178.377265,267.565897,76.238831,1,yes
14,14,14,13,27,49,42,91,0.000333,0.144232,21.000000,9086.590017,504.810556,432.694763,101.408685,2,no
13,13,13,12,25,48,34,82,0.000333,0.126932,12.000000,4569.554491,253.864138,380.796208,91.125266,2,yes
13,13,13,13,26,48,42,90,0.000333,0.141013,18.000000,7614.712343,423.039575,423.039575,96.211433,2,no
13,13,12,12,24,47,34,81,0.000333,0.123794,12.000000,4456.583551,247.587975,371.381963,86.039100,2,yes
14,14,13,13,26,48,42,90,0.000333,0.141013,18.000000,7614.712343,423.039575,423.039575,96.211433,2,no
13,13,12,13,25,47,42,89,0.000333,0.137768,18.000000,7439.457616,413.303201,413.303201,91.125266,2,no
10,10,10,11,21,38,29,67,0.000333,0.098095,10.000000,2942.852673,163.491815,294.285267,71.273029,1,yes
10,10,10,10,20,38,29,67,0.000333,0.096523,10.000000,2895.691824,160.871768,289.569182,66.438562,1,no
13,13,11,12,23,53,37,90,0.000333,0.135707,15.000000,6106.808641,339.267147,407.120576,81.073298,1,yes
13,13,11,11,22,53,37,90,0.000333,0.133783,15.000000,6020.232685,334.457371,401.348846,76.107496,1,no
10,10,11,11,22,39,29,68,0.000333,0.101080,10.000000,3032.413501,168.467417,303.241350,76.107496,1,yes
10,10,11,10,21,39,29,68,0.000333,0.099559,10.000000,2986.775847,165.931992,298.677585,71.273029,1,no
11,11,11,14,25,40,32,72,0.000333,0.111453,10.000000,3343.576457,185.754248,334.357646,91.356717,1,yes
11,11,11,13,24,40,32,72,0.000333,0.110039,10.000000,3301.173001,183.398500,330.117300,86.159464,1,no
10,10,10,12,22,37,29,66,0.000333,0.098107,10.000000,2943.224868,163.512493,294.322487,76.238831,1,yes
10,10,10,12,22,37,31,68,0.000333,0.101080,10.000000,3032.413501,168.467417,303.241350,76.238831,1,no
11,11,12,11,23,42,33,75,0.000333,0.113089,18.000000,6106.808641,339.267147,339.267147,81.073298,1,no
11,11,12,11,23,42,31,73,0.000333,0.110073,12.000000,3962.640274,220.146682,330.220023,81.073298,1,yes
10,10,11,12,23,38,29,67,0.000333,0.101026,10.000000,3030.786511,168.377028,303.078651,81.073298,1,yes
10,10,11,12,23,38,31,69,0.000333,0.104042,10.000000,3121.257750,173.403208,312.125775,81.073298,1,no
11,11,11,13,24,47,33,80,0.000333,0.122266,10.000000,3667.970001,203.776111,366.797000,86.159464,1,yes
11,11,11,13,24,47,35,82,0.000333,0.125322,10.000000,3759.669251,208.870514,375.966925,86.159464,1,no
12,12,11,13,24,39,31,70,0.000333,0.106982,10.000000,3209.473751,178.304097,320.947375,86.159464,1,yes
12,12,11,13,24,39,35,74,0.000333,0.113096,10.000000,3392.872251,188.492903,339.287225,86.159464,1,no
10,10,10,12,22,38,29,67,0.000333,0.099594,10.000000,2987.819184,165.989955,298.781918,76.238831,1,yes
10,10,10,12,22,38,31,69,0.000333,0.102567,10.000000,3077.007817,170.944879,307.700782,76.238831,1,no
12,12,10,13,23,44,39,83,0.000333,0.125152,15.000000,5631.834635,312.879702,375.455642,81.324997,1,no
12,12,10,13,23,44,35,79,0.000333,0.119120,10.000000,3573.613945,198.534108,357.361395,81.324997,1,yes
14,14,10,14,24,50,47,97,0.000333,0.148247,15.000000,6671.120439,370.617802,444.741363,86.522250,1,no
14,14,10,14,24,50,41,91,0.000333,0.139077,10.000000,4172.315876,231.795326,417.231588,86.522250,1,yes
16,16,10,15,25,56,55,111,0.000333,0.171823,15.000000,7732.020556,429.556698,515.468037,91.822640,1,no
16,16,10,15,25,56,47,103,0.000333,0.159439,15.000000,7174.757813,398.597656,478.317188,91.822640,1,yes
11,11,11,11,22,42,33,75,0.000333,0.111486,15.000000,5016.860571,278.714476,334.457371,76.107496,1,no
11,11,11,11,22,42,31,73,0.000333,0.108513,10.000000,3255.385082,180.854727,325.538508,76.107496,1,yes
10,10,11,12,23,39,31,70,0.000333,0.105550,10.000000,3166.493369,175.916298,316.649337,81.073298,1,no
10,10,11,12,23,39,29,68,0.000333,0.102534,10.000000,3076.022130,170.890118,307.602213,81.073298,1,yes
11,11,11,13,24,44,34,78,0.000333,0.119209,10.000000,3576.270751,198.681708,357.627075,86.159464,1,no
11,11,11,13,24,44,32,76,0.000333,0.116152,10.000000,3484.571501,193.587306,348.457150,86.159464,1,yes
12,12,11,14,25,53,38,91,0.000333,0.140864,10.000000,4225.909133,234.772730,422.590913,91.356717,1,no
12,12,11,14,25,53,36,89,0.000333,0.137768,10.000000,4133.032009,229.612889,413.303201,91.356717,1,yes
11,11,10,13,23,46,35,81,0.000333,0.122136,10.000000,3664.085184,203.560288,366.408518,81.324997,1,no
11,11,10,13,23,46,33,79,0.000333,0.119120,10.000000,3573.613945,198.534108,357.361395,81.324997,1,yes
13,13,10,15,25,53,41,94,0.000333,0.145507,10.000000,4365.224818,242.512490,436.522482,91.822640,1,no
13,13,10,15,25,53,39,92,0.000333,0.142412,10.000000,4272.347695,237.352650,427.234769,91.822640,1,yes
13,13,11,15,26,45,40,85,0.000333,0.133179,10.000000,3995.373760,221.965209,399.537376,96.657107,1,no
13,13,11,15,26,45,38,83,0.000333,0.130045,10.000000,3901.364966,216.742498,390.136497,96.657107,1,yes
12,12,10,17,27,38,41,79,0.000333,0.125212,10.000000,3756.361127,208.686729,375.636113,102.706149,1,no
12,12,10,16,26,38,37,75,0.000333,0.117511,10.000000,3525.329789,195.851655,352.532979,97.219281,1,yes
15,15,13,17,30,70,57,127,0.000333,0.207725,18.000000,11217.151902,623.175106,623.175106,117.592585,1,no
15,15,13,17,30,70,55,125,0.000333,0.204454,18.000000,11040.503840,613.361324,613.361324,117.592585,1,yes
15,15,13,16,29,60,48,108,0.000333,0.174887,18.000000,9443.915055,524.661947,524.661947,112.105716,1,no
15,15,13,16,29,60,46,106,0.000333,0.171649,12.000000,6179.351826,343.297324,514.945985,112.105716,1,yes
15,15,12,16,28,63,50,113,0.000333,0.181077,18.000000,9778.159911,543.231106,543.231106,107.019550,1,no
15,15,12,16,28,63,48,111,0.000333,0.177872,18.000000,9605.095134,533.616396,533.616396,107.019550,1,yes
8,8,10,9,19,33,24,57,0.000333,0.080711,10.000000,2421.318683,134.517705,242.131868,61.748606,1,no
8,8,10,10,20,33,24,57,0.000333,0.082117,10.000000,2463.499014,136.861056,246.349901,66.438562,1,yes
9,9,11,10,21,36,25,61,0.000333,0.089310,10.000000,2679.313628,148.850757,267.931363,71.273029,2,yes
10,10,12,9,21,37,25,62,0.000333,0.090775,12.000000,3267.884163,181.549120,272.323680,71.548875,2,no
9,9,11,9,20,36,25,61,0.000333,0.087879,10.000000,2636.376138,146.465341,263.637614,66.583073,2,no
9,9,11,11,22,36,26,62,0.000333,0.092162,10.000000,2764.847604,153.602645,276.484760,76.107496,2,yes
10,10,13,10,23,38,26,64,0.000333,0.096503,12.000000,3474.095582,193.005310,289.507965,81.324997,2,no
9,9,11,10,21,37,26,63,0.000333,0.092239,10.000000,2767.159976,153.731110,276.715998,71.273029,2,no
9,9,11,10,21,36,25,61,0.000333,0.089310,10.000000,2679.313628,148.850757,267.931363,71.273029,2,no
10,10,12,10,22,37,25,62,0.000333,0.092162,12.000000,3317.817124,184.323174,276.484760,76.238831,2,no
9,9,11,11,22,36,25,61,0.000333,0.090675,10.000000,2720.253287,151.125183,272.025329,76.107496,2,yes
9,9,11,10,21,36,25,61,0.000333,0.089310,10.000000,2679.313628,148.850757,267.931363,71.273029,2,no
10,10,12,10,22,37,25,62,0.000333,0.092162,12.000000,3317.817124,184.323174,276.484760,76.238831,2,no
9,9,11,11,22,36,25,61,0.000333,0.090675,10.000000,2720.253287,151.125183,272.025329,76.107496,2,yes
10,10,13,11,24,38,26,64,0.000333,0.097813,12.000000,3521.251201,195.625067,293.437600,86.159464,2,no
9,9,11,11,22,36,26,62,0.000333,0.092162,10.000000,2764.847604,153.602645,276.484760,76.107496,2,no
9,9,11,12,23,36,26,62,0.000333,0.093487,10.000000,2804.608413,155.811578,280.460841,81.073298,2,yes
10,10,13,11,24,38,26,64,0.000333,0.097813,12.000000,3521.251201,195.625067,293.437600,86.159464,2,no
9,9,11,11,22,37,26,63,0.000333,0.093648,10.000000,2809.441920,156.080107,280.944192,76.107496,2,no
9,9,11,12,23,37,26,63,0.000333,0.094995,10.000000,2849.844032,158.324668,284.984403,81.073298,2,yes
9,9,11,11,22,36,25,61,0.000333,0.090675,10.000000,2720.253287,151.125183,272.025329,76.107496,2,yes
9,9,11,10,21,36,25,61,0.000333,0.089310,10.000000,2679.313628,148.850757,267.931363,71.273029,2,no
10,10,12,10,22,37,25,62,0.000333,0.092162,12.000000,3317.817124,184.323174,276.484760,76.238831,2,no
9,9,11,11,22,36,25,61,0.000333,0.090675,10.000000,2720.253287,151.125183,272.025329,76.107496,2,yes
10,10,12,10,22,37,25,62,0.000333,0.092162,12.000000,3317.817124,184.323174,276.484760,76.238831,2,no
9,9,11,10,21,36,25,61,0.000333,0.089310,10.000000,2679.313628,148.850757,267.931363,71.273029,2,no
9,9,11,11,22,36,25,61,0.000333,0.090675,10.000000,2720.253287,151.125183,272.025329,76.107496,2,yes
10,10,12,10,22,37,25,62,0.000333,0.092162,12.000000,3317.817124,184.323174,276.484760,76.238831,2,no
9,9,11,10,21,36,25,61,0.000333,0.089310,10.000000,2679.313628,148.850757,267.931363,71.273029,2,no
9,9,11,11,22,36,25,61,0.000333,0.090675,10.000000,2720.253287,151.125183,272.025329,76.107496,2,yes
10,10,12,10,22,37,25,62,0.000333,0.092162,12.000000,3317.817124,184.323174,276.484760,76.238831,2,no
9,9,11,10,21,36,25,61,0.000333,0.089310,10.000000,2679.313628,148.850757,267.931363,71.273029,2,no
12,12,12,11,23,46,30,76,0.000333,0.114597,12.000000,4125.488504,229.193806,343.790709,81.073298,2,yes
12,12,12,10,22,46,30,76,0.000333,0.112972,18.000000,6100.502454,338.916803,338.916803,76.238831,2,no
9,9,11,12,23,36,26,62,0.000333,0.093487,10.000000,2804.608413,155.811578,280.460841,81.073298,2,yes
10,10,13,11,24,38,26,64,0.000333,0.097813,12.000000,3521.251201,195.625067,293.437600,86.159464,2,no
9,9,11,11,22,36,26,62,0.000333,0.092162,10.000000,2764.847604,153.602645,276.484760,76.107496,2,no
9,9,11,12,23,36,26,62,0.000333,0.093487,10.000000,2804.608413,155.811578,280.460841,81.073298,2,yes
10,10,13,11,24,38,26,64,0.000333,0.097813,12.000000,3521.251201,195.625067,293.437600,86.159464,2,no
9,9,11,11,22,36,26,62,0.000333,0.092162,10.000000,2764.847604,153.602645,276.484760,76.107496,2,no
10,10,13,10,23,38,25,63,0.000333,0.094995,12.000000,3419.812839,189.989602,284.984403,81.324997,2,no
10,10,13,10,23,38,26,64,0.000333,0.096503,12.000000,3474.095582,193.005310,289.507965,81.324997,2,no
10,10,13,11,24,38,26,64,0.000333,0.097813,12.000000,3521.251201,195.625067,293.437600,86.159464,2,yes
9,9,11,9,20,36,25,61,0.000333,0.087879,10.000000,2636.376138,146.465341,263.637614,66.583073,2,no
9,9,11,10,21,36,25,61,0.000333,0.089310,10.000000,2679.313628,148.850757,267.931363,71.273029,2,yes
9,9,13,10,23,41,29,70,0.000333,0.105550,12.000000,3799.792043,211.099558,316.649337,81.324997,2,no
9,9,13,11,24,41,29,70,0.000333,0.106982,12.000000,3851.368501,213.964917,320.947375,86.159464,2,yes
10,10,12,10,22,36,26,62,0.000333,0.092162,12.000000,3317.817124,184.323174,276.484760,76.238831,1,yes
10,10,12,9,21,36,26,62,0.000333,0.090775,12.000000,3267.884163,181.549120,272.323680,71.548875,1,no
13,13,13,12,25,49,35,84,0.000333,0.130028,12.000000,4681.007039,260.055947,390.083920,91.125266,2,yes
14,14,14,13,27,50,43,93,0.000333,0.147402,21.000000,9286.295292,515.905294,442.204538,101.408685,2,no
13,13,13,13,26,49,43,92,0.000333,0.144147,18.000000,7783.928173,432.440454,432.440454,96.211433,2,no
13,13,12,12,24,48,35,83,0.000333,0.126851,12.000000,4566.622651,253.701258,380.551888,86.039100,2,yes
14,14,13,13,26,49,43,92,0.000333,0.144147,18.000000,7783.928173,432.440454,432.440454,96.211433,2,no
13,13,12,13,25,48,43,91,0.000333,0.140864,18.000000,7606.636439,422.590913,422.590913,91.125266,2,no
10,10,10,11,21,39,30,69,0.000333,0.101023,10.000000,3030.699022,168.372168,303.069902,71.273029,1,yes
10,10,10,10,20,39,30,69,0.000333,0.099404,15.000000,4473.195578,248.510865,298.213039,66.438562,1,no
13,13,11,11,22,54,38,92,0.000333,0.136756,15.000000,6154.015634,341.889757,410.267709,76.107496,1,no
13,13,11,12,23,54,38,92,0.000333,0.138723,15.000000,6242.515499,346.806417,416.167700,81.073298,1,yes
10,10,11,10,21,40,30,70,0.000333,0.102487,15.000000,4611.933294,256.218516,307.462220,71.273029,1,no
10,10,11,11,22,40,30,70,0.000333,0.104053,10.000000,3121.602133,173.422341,312.160213,76.107496,1,yes
11,11,11,14,25,41,33,74,0.000333,0.114548,10.000000,3436.453580,190.914088,343.645358,91.356717,1,yes
11,11,11,13,24,41,33,74,0.000333,0.113096,10.000000,3392.872251,188.492903,339.287225,86.159464,1,no
10,10,10,12,22,39,32,71,0.000333,0.105540,10.000000,3166.196449,175.899803,316.619645,76.238831,1,no
10,10,10,12,22,39,30,69,0.000333,0.102567,10.000000,3077.007817,170.944879,307.700782,76.238831,1,yes
11,11,12,11,23,44,32,76,0.000333,0.114597,12.000000,4125.488504,229.193806,343.790709,81.073298,1,yes
11,11,12,11,23,44,34,78,0.000333,0.117613,18.000000,6351.080986,352.837833,352.837833,81.073298,1,no
10,10,12,12,24,41,32,73,0.000333,0.111567,12.000000,4016.427151,223.134842,334.702263,86.039100,1,no
10,10,11,12,23,40,30,70,0.000333,0.105550,10.000000,3166.493369,175.916298,316.649337,81.073298,1,yes
11,11,11,13,24,48,36,84,0.000333,0.128379,10.000000,3851.368501,213.964917,385.136850,86.159464,1,no
11,11,11,13,24,48,34,82,0.000333,0.125322,10.000000,3759.669251,208.870514,375.966925,86.159464,1,yes
12,12,11,13,24,40,36,76,0.000333,0.116152,10.000000,3484.571501,193.587306,348.457150,86.159464,1,no
12,12,11,13,24,40,32,72,0.000333,0.110039,10.000000,3301.173001,183.398500,330.117300,86.159464,1,yes
10,10,10,12,22,39,32,71,0.000333,0.105540,10.000000,3166.196449,175.899803,316.619645,76.238831,1,no
10,10,10,12,22,39,30,69,0.000333,0.102567,10.000000,3077.007817,170.944879,307.700782,76.238831,1,yes
12,12,10,13,23,45,36,81,0.000333,0.122136,10.000000,3664.085184,203.560288,366.408518,81.324997,1,yes
12,12,10,13,23,45,40,85,0.000333,0.128168,15.000000,5767.541494,320.418972,384.502766,81.324997,1,no
14,14,10,14,24,51,48,99,0.000333,0.151304,15.000000,6808.669314,378.259406,453.911288,86.522250,1,no
14,14,10,14,24,51,42,93,0.000333,0.142134,15.000000,6396.022689,355.334594,426.401513,86.522250,1,yes
