@relation R_data_frame

@attribute Empty_Lines numeric
@attribute Lines_Of_Comments numeric
@attribute Lines_Of_Program numeric
@attribute Physic_Lines numeric
@attribute n1_Number_Of_Distinct_Operators numeric
@attribute n2_Number_Of_Distinct_Operands numeric
@attribute n_Program_Vocabulary numeric
@attribute N1_Total_Number_Of_Operators numeric
@attribute N2_Total_Number_Of_Operands numeric
@attribute N_Program_Length numeric
@attribute B_Number_of_Delivered_Bugs_1 numeric
@attribute B_Number_of_Delivered_Bugs_2 numeric
@attribute D_Difficulty numeric
@attribute E_Effort numeric
@attribute T_Time_Required_To_Program numeric
@attribute V_Volume numeric
@attribute _N_Calculated_Program_Length numeric
@attribute McCab_Number numeric
@attribute IsVulnerable {no,yes}

@data
0,0,27,27,19,46,65,135,89,224,0.000333,0.449670,9.000000,12141.093511,674.505195,1349.010390,334.794473,9,no
0,0,31,31,19,49,68,153,98,251,0.000333,0.509318,18.000000,27503.157117,1527.953173,1527.953173,355.831405,10,yes
0,0,30,30,19,50,69,148,99,247,0.000333,0.502935,9.000000,13579.249867,754.402770,1508.805541,362.903432,11,no
0,0,38,38,21,53,74,185,123,308,0.000333,0.637504,20.000000,38250.232732,2125.012930,1912.511637,395.818450,12,no
0,0,35,35,19,49,68,164,109,273,0.000333,0.553959,18.000000,29913.792402,1661.877356,1661.877356,355.831405,10,no
0,0,30,30,19,47,66,152,98,250,0.000333,0.503700,18.000000,27199.773537,1511.098530,1511.098530,341.776299,9,no
0,0,22,22,18,46,64,114,81,195,0.000333,0.390000,9.000000,10530.000000,585.000000,1170.000000,329.142500,9,no
0,0,22,22,19,47,66,115,82,197,0.000333,0.396915,9.000000,10716.710774,595.372821,1190.745642,341.776299,9,no
0,0,15,15,11,17,28,46,45,91,0.000333,0.145823,10.000000,4374.692979,243.038499,437.469298,107.540616,1,yes
0,0,16,16,14,22,36,61,55,116,0.000333,0.199904,14.000000,8395.958202,466.442122,599.711300,151.410465,3,no
0,0,22,22,18,46,64,114,81,195,0.000333,0.390000,9.000000,10530.000000,585.000000,1170.000000,329.142500,9,no
0,0,22,22,19,47,66,115,82,197,0.000333,0.396915,9.000000,10716.710774,595.372821,1190.745642,341.776299,9,no
0,0,29,29,19,46,65,160,103,263,0.000333,0.527961,18.000000,28509.889227,1583.882735,1583.882735,334.794473,9,no
0,0,31,31,19,47,66,157,102,259,0.000333,0.521833,18.000000,28178.965384,1565.498077,1565.498077,341.776299,9,no
0,0,22,22,18,46,64,115,81,196,0.000333,0.392000,9.000000,10584.000000,588.000000,1176.000000,329.142500,9,no
0,0,29,29,21,43,64,144,92,236,0.000333,0.472000,20.000000,28320.000000,1573.333333,1416.000000,325.568050,9,no
0,0,25,25,19,48,67,127,89,216,0.000333,0.436758,9.000000,11792.477386,655.137633,1310.275265,348.788823,10,no
0,0,22,22,18,46,64,115,81,196,0.000333,0.392000,9.000000,10584.000000,588.000000,1176.000000,329.142500,9,no
0,0,24,24,18,47,65,124,87,211,0.000333,0.423573,9.000000,11436.476477,635.359804,1270.719609,336.124326,9,no
0,0,34,34,19,50,69,165,107,272,0.000333,0.553840,18.000000,29907.335740,1661.518652,1661.518652,362.903432,12,yes
0,0,35,35,19,50,69,171,109,280,0.000333,0.570129,18.000000,30786.963262,1710.386848,1710.386848,362.903432,12,yes
0,0,32,32,19,48,67,158,103,261,0.000333,0.527750,18.000000,28498.487017,1583.249279,1583.249279,348.788823,11,no
0,0,32,32,20,49,69,159,104,263,0.000333,0.535514,20.000000,32130.838643,1785.046591,1606.541932,361.559344,11,no
0,0,31,31,23,50,73,158,102,260,0.000333,0.536451,22.000000,35405.796477,1966.988693,1609.354385,386.234734,11,yes
0,0,32,32,21,50,71,156,99,255,0.000333,0.522729,10.000000,15681.855155,871.214175,1568.185515,374.431475,11,yes
0,0,29,29,21,44,65,145,89,234,0.000333,0.469745,20.000000,28184.681365,1565.815631,1409.234068,332.453657,10,no
0,0,30,30,19,49,68,148,98,246,0.000333,0.499172,18.000000,26955.285461,1497.515859,1497.515859,355.831405,11,no
0,0,30,30,20,50,70,152,96,248,0.000333,0.506687,10.000000,15200.621882,844.478993,1520.062188,368.631371,11,yes
0,0,30,30,21,50,71,152,96,248,0.000333,0.508379,10.000000,15251.372856,847.298492,1525.137286,374.431475,11,yes
0,0,30,30,20,49,69,152,96,248,0.000333,0.504971,10.000000,15149.140653,841.618925,1514.914065,361.559344,11,yes
0,0,30,30,20,51,71,152,97,249,0.000333,0.510429,10.000000,15312.870328,850.715018,1531.287033,375.732254,11,yes
0,0,30,30,20,51,71,152,97,249,0.000333,0.510429,10.000000,15312.870328,850.715018,1531.287033,375.732254,11,yes
0,0,29,29,20,49,69,149,95,244,0.000333,0.496827,10.000000,14904.799675,828.044426,1490.479967,361.559344,10,yes
0,0,21,21,18,43,61,108,77,185,0.000333,0.365729,9.000000,9874.677667,548.593204,1097.186407,308.388034,7,no
0,0,21,21,19,44,63,109,80,189,0.000333,0.376569,9.000000,10167.353150,564.852953,1129.705906,320.925614,7,no
0,0,28,28,19,44,63,140,91,231,0.000333,0.460251,18.000000,24853.529922,1380.751662,1380.751662,320.925614,9,no
0,0,31,31,20,54,74,160,105,265,0.000333,0.548502,10.000000,16455.051419,914.169523,1645.505142,397.202487,10,yes
0,0,29,29,20,51,71,153,98,251,0.000333,0.514529,10.000000,15435.865270,857.548071,1543.586527,375.732254,10,yes
0,0,28,28,19,43,62,140,90,230,0.000333,0.456488,18.000000,24650.372725,1369.465151,1369.465151,314.040007,9,no
0,0,31,31,20,52,72,159,104,263,0.000333,0.540897,20.000000,32453.805508,1802.989195,1622.690275,382.861427,10,yes
0,0,31,31,20,52,72,159,104,263,0.000333,0.540897,20.000000,32453.805508,1802.989195,1622.690275,382.861427,10,no
0,0,30,30,20,52,72,156,100,256,0.000333,0.526500,10.000000,15795.008004,877.500445,1579.500800,382.861427,11,yes
0,0,32,32,22,52,74,161,102,263,0.000333,0.544362,11.000000,17963.948587,997.997144,1633.086235,394.530361,11,yes
0,0,30,30,20,53,73,156,100,256,0.000333,0.528198,10.000000,15845.950871,880.330604,1584.595087,390.018346,11,yes
0,0,22,22,18,46,64,115,81,196,0.000333,0.392000,9.000000,10584.000000,588.000000,1176.000000,329.142500,9,no
0,0,29,29,20,51,71,153,98,251,0.000333,0.514529,10.000000,15435.865270,857.548071,1543.586527,375.732254,10,yes
0,0,30,30,20,50,70,152,96,248,0.000333,0.506687,10.000000,15200.621882,844.478993,1520.062188,368.631371,11,yes
0,0,30,30,20,52,72,156,99,255,0.000333,0.524444,10.000000,15733.308754,874.072709,1573.330875,382.861427,11,yes
0,0,22,22,18,46,64,115,81,196,0.000333,0.392000,9.000000,10584.000000,588.000000,1176.000000,329.142500,9,no
0,0,24,24,18,47,65,122,87,209,0.000333,0.419558,9.000000,11328.073856,629.337436,1258.674873,336.124326,9,no
0,0,22,22,18,46,64,115,81,196,0.000333,0.392000,9.000000,10584.000000,588.000000,1176.000000,329.142500,9,no
0,0,28,28,19,46,65,143,90,233,0.000333,0.467737,9.000000,12628.905304,701.605850,1403.211700,334.794473,10,yes
0,0,28,28,19,46,65,143,91,234,0.000333,0.469745,9.000000,12683.106614,704.617034,1409.234068,334.794473,10,yes
0,0,28,28,19,45,64,143,90,233,0.000333,0.466000,18.000000,25164.000000,1398.000000,1398.000000,327.844012,10,yes
0,0,27,27,19,45,64,140,89,229,0.000333,0.458000,9.000000,12366.000000,687.000000,1374.000000,327.844012,9,yes
0,0,33,33,21,48,69,166,110,276,0.000333,0.561984,20.000000,33719.055001,1873.280833,1685.952750,360.316866,9,no
0,0,24,24,18,47,65,123,88,211,0.000333,0.423573,9.000000,11436.476477,635.359804,1270.719609,336.124326,9,no
0,0,22,22,18,46,64,115,81,196,0.000333,0.392000,9.000000,10584.000000,588.000000,1176.000000,329.142500,9,no
0,0,36,36,23,49,72,177,118,295,0.000333,0.606709,22.000000,40042.813259,2224.600737,1820.127875,379.162707,9,no
0,0,35,35,23,49,72,174,120,294,0.000333,0.604653,22.000000,39907.074909,2217.059717,1813.957950,379.162707,9,no
0,0,29,29,19,44,63,145,93,238,0.000333,0.474198,18.000000,25606.667192,1422.592622,1422.592622,320.925614,9,no
0,0,29,29,20,45,65,146,94,240,0.000333,0.481789,20.000000,28907.365503,1605.964750,1445.368275,333.571951,9,no
0,0,29,29,19,44,63,145,93,238,0.000333,0.474198,18.000000,25606.667192,1422.592622,1422.592622,320.925614,9,no
0,0,29,29,20,45,65,146,94,240,0.000333,0.481789,20.000000,28907.365503,1605.964750,1445.368275,333.571951,9,no
0,0,30,30,20,52,72,152,98,250,0.000333,0.514160,10.000000,15424.812504,856.934028,1542.481250,382.861427,11,yes
0,0,37,37,20,53,73,173,119,292,0.000333,0.602476,20.000000,36148.575424,2008.254190,1807.428771,390.018346,10,no
0,0,32,32,22,51,73,157,100,257,0.000333,0.530262,11.000000,17498.634028,972.146335,1590.784912,387.401188,11,yes
0,0,34,34,20,57,77,169,113,282,0.000333,0.589078,10.000000,17672.338045,981.796558,1767.233804,418.913293,12,yes
0,0,32,32,20,54,74,162,106,268,0.000333,0.554711,10.000000,16641.335020,924.518612,1664.133502,397.202487,12,yes
0,0,30,30,20,51,71,152,97,249,0.000333,0.510429,10.000000,15312.870328,850.715018,1531.287033,375.732254,11,yes
0,0,33,33,19,49,68,162,102,264,0.000333,0.535697,18.000000,28927.623422,1607.090190,1607.090190,355.831405,13,yes
0,0,32,32,19,49,68,159,101,260,0.000333,0.527580,18.000000,28489.326097,1582.740339,1582.740339,355.831405,12,yes
0,0,22,22,19,43,62,109,75,184,0.000333,0.365191,9.000000,9860.149090,547.786061,1095.572121,314.040007,8,no
0,0,22,22,20,44,64,114,76,190,0.000333,0.380000,10.000000,11400.000000,633.333333,1140.000000,326.653553,8,no
0,0,20,20,18,44,62,105,73,178,0.000333,0.353282,9.000000,9538.622489,529.923472,1059.846943,315.273641,8,no
0,0,20,20,18,44,62,105,73,178,0.000333,0.353282,9.000000,9538.622489,529.923472,1059.846943,315.273641,8,no
0,0,20,20,18,44,62,105,73,178,0.000333,0.353282,9.000000,9538.622489,529.923472,1059.846943,315.273641,8,no
0,0,22,22,20,43,63,110,75,185,0.000333,0.368599,10.000000,11057.967858,614.331548,1105.796786,319.767946,8,no
0,0,20,20,18,43,61,105,72,177,0.000333,0.349914,9.000000,9447.664579,524.870254,1049.740509,308.388034,8,no
0,0,19,19,18,42,60,101,71,172,0.000333,0.338662,9.000000,9143.866642,507.992591,1015.985182,301.535982,7,no
0,0,19,19,19,43,62,102,72,174,0.000333,0.345343,9.000000,9324.271422,518.015079,1036.030158,314.040007,7,no
0,0,20,20,19,43,62,105,72,177,0.000333,0.351298,9.000000,9485.034722,526.946373,1053.892747,314.040007,8,no
0,0,20,20,18,42,60,105,72,177,0.000333,0.348507,9.000000,9409.676719,522.759818,1045.519635,301.535982,8,no
0,0,22,22,20,43,63,110,75,185,0.000333,0.368599,10.000000,11057.967858,614.331548,1105.796786,319.767946,8,no
0,0,20,20,18,43,61,105,72,177,0.000333,0.349914,9.000000,9447.664579,524.870254,1049.740509,308.388034,8,no
0,0,20,20,18,43,61,105,72,177,0.000333,0.349914,9.000000,9447.664579,524.870254,1049.740509,308.388034,8,no
0,0,4,4,6,7,13,8,9,17,0.000333,0.020969,3.000000,188.722426,10.484579,62.907475,35.161259,1,yes
0,0,4,4,7,8,15,9,10,19,0.000333,0.024744,3.000000,222.692764,12.371820,74.230921,43.651484,1,no
0,0,5,5,9,9,18,13,12,25,0.000333,0.034749,4.000000,416.992500,23.166250,104.248125,57.058650,2,no
0,0,22,22,18,46,64,115,81,196,0.000333,0.392000,9.000000,10584.000000,588.000000,1176.000000,329.142500,9,no
0,0,31,31,20,47,67,154,100,254,0.000333,0.513596,20.000000,30815.733088,1711.985172,1540.786654,347.504238,11,no
0,0,31,31,20,48,68,155,103,258,0.000333,0.523522,20.000000,31411.308261,1745.072681,1570.565413,354.516762,11,no
0,0,23,23,18,47,65,118,82,200,0.000333,0.401491,9.000000,10840.262063,602.236781,1204.473563,336.124326,10,no
0,0,33,33,20,49,69,159,104,263,0.000333,0.535514,20.000000,32130.838643,1785.046591,1606.541932,361.559344,12,no
0,0,6,6,8,10,18,19,19,38,0.000333,0.052819,4.000000,633.828600,35.212700,158.457150,57.219281,1,yes
0,0,6,6,9,11,20,20,22,42,0.000333,0.060507,8.000000,1452.167840,80.675991,181.520980,66.583073,1,no
0,0,7,7,11,12,23,24,24,48,0.000333,0.072377,10.000000,2171.309739,120.628319,217.130974,81.073298,2,no
0,0,31,31,20,47,67,137,105,242,0.000333,0.489331,20.000000,29359.871682,1631.103982,1467.993584,347.504238,9,yes
0,0,12,12,12,14,26,39,39,78,0.000333,0.122211,12.000000,4399.611576,244.422865,366.634298,96.322519,1,no
0,0,32,32,21,48,69,142,110,252,0.000333,0.513116,20.000000,30786.963262,1710.386848,1539.348163,360.316866,10,no
0,0,35,35,20,55,75,174,114,288,0.000333,0.597967,20.000000,35877.995657,1993.221981,1793.899783,404.413346,12,yes
0,0,34,34,20,55,75,168,112,280,0.000333,0.581356,20.000000,34881.384667,1937.854704,1744.069233,404.413346,12,yes
0,0,7,7,7,11,18,15,23,38,0.000333,0.052819,6.000000,950.742900,52.819050,158.457150,57.705232,1,yes
0,0,7,7,8,12,20,16,24,40,0.000333,0.057626,8.000000,1383.016990,76.834277,172.877124,67.019550,1,no
0,0,8,8,10,17,27,30,31,61,0.000333,0.096683,5.000000,1450.240688,80.568927,290.048138,102.706149,3,no
0,0,19,19,18,42,60,102,71,173,0.000333,0.340631,9.000000,9197.028657,510.946037,1021.892073,301.535982,7,no
0,0,21,21,18,43,61,109,77,186,0.000333,0.367706,9.000000,9928.054303,551.558572,1103.117145,308.388034,7,no
0,0,19,19,18,42,60,102,71,173,0.000333,0.340631,9.000000,9197.028657,510.946037,1021.892073,301.535982,7,no
0,0,35,35,20,52,72,167,113,280,0.000333,0.575860,20.000000,34551.580008,1919.532223,1727.579000,382.861427,10,no
0,0,33,33,20,51,71,161,107,268,0.000333,0.549377,20.000000,32962.644561,1831.258031,1648.132228,375.732254,10,no
0,0,31,31,20,50,70,155,101,256,0.000333,0.523032,20.000000,31381.929047,1743.440503,1569.096452,368.631371,10,no
0,0,7,7,7,10,17,16,18,34,0.000333,0.046325,3.000000,416.921210,23.162289,138.973737,52.870765,1,yes
0,0,7,7,8,11,19,17,19,36,0.000333,0.050975,4.000000,611.701562,33.983420,152.925390,62.053748,1,no
0,0,8,8,10,16,26,31,26,57,0.000333,0.089308,5.000000,1339.625320,74.423629,267.925064,97.219281,3,no
0,0,21,21,18,43,61,109,77,186,0.000333,0.367706,9.000000,9928.054303,551.558572,1103.117145,308.388034,7,no
0,0,27,27,19,43,62,136,86,222,0.000333,0.440611,18.000000,23792.968456,1321.831581,1321.831581,314.040007,9,no
0,0,32,32,20,51,71,161,104,265,0.000333,0.543228,20.000000,32593.659733,1810.758874,1629.682987,375.732254,10,no
0,0,28,28,19,43,62,140,90,230,0.000333,0.456488,18.000000,24650.372725,1369.465151,1369.465151,314.040007,9,no
0,0,29,29,20,43,63,143,92,235,0.000333,0.468220,20.000000,28093.215640,1560.734202,1404.660782,319.767946,9,no
0,0,20,20,18,42,60,105,72,177,0.000333,0.348507,9.000000,9409.676719,522.759818,1045.519635,301.535982,8,no
0,0,20,20,19,43,62,105,72,177,0.000333,0.351298,9.000000,9485.034722,526.946373,1053.892747,314.040007,8,no
0,0,33,33,19,51,70,162,103,265,0.000333,0.541420,18.000000,29236.679991,1624.259999,1624.259999,370.004315,13,yes
0,0,22,22,18,44,62,113,79,192,0.000333,0.381069,9.000000,10288.851224,571.602846,1143.205692,315.273641,8,no
0,0,22,22,18,46,64,115,81,196,0.000333,0.392000,9.000000,10584.000000,588.000000,1176.000000,329.142500,9,no
0,0,33,33,19,52,71,162,104,266,0.000333,0.545278,18.000000,29444.989208,1635.832734,1635.832734,377.133488,13,yes
0,0,33,33,19,51,70,162,103,265,0.000333,0.541420,18.000000,29236.679991,1624.259999,1624.259999,370.004315,13,yes
0,0,33,33,19,50,69,162,103,265,0.000333,0.539586,18.000000,29137.661659,1618.758981,1618.758981,362.903432,13,yes
0,0,9,9,10,13,23,28,29,57,0.000333,0.085948,10.000000,2578.430315,143.246129,257.843031,81.324997,1,yes
0,0,9,9,11,14,25,29,32,61,0.000333,0.094425,10.000000,2832.752276,157.375126,283.275228,91.356717,1,no
0,0,10,10,13,19,32,43,39,82,0.000333,0.136667,12.000000,4920.000000,273.333333,410.000000,128.816339,3,no
0,0,33,33,19,51,70,162,103,265,0.000333,0.541420,18.000000,29236.679991,1624.259999,1624.259999,370.004315,13,yes
0,0,30,30,21,51,72,152,97,249,0.000333,0.512104,10.000000,15363.113254,853.506292,1536.311325,381.532358,11,yes
0,0,30,30,20,50,70,152,97,249,0.000333,0.508730,10.000000,15261.914712,847.884151,1526.191471,368.631371,11,yes
0,0,22,22,20,44,64,114,76,190,0.000333,0.380000,10.000000,11400.000000,633.333333,1140.000000,326.653553,8,no
0,0,28,28,19,46,65,143,90,233,0.000333,0.467737,9.000000,12628.905304,701.605850,1403.211700,334.794473,10,yes
0,0,28,28,19,47,66,143,91,234,0.000333,0.471463,9.000000,12729.494015,707.194112,1414.388224,341.776299,10,yes
0,0,27,27,19,43,62,136,86,222,0.000333,0.440611,18.000000,23792.968456,1321.831581,1321.831581,314.040007,9,no
0,0,29,29,21,45,66,145,90,235,0.000333,0.473478,20.000000,28408.652361,1578.258464,1420.432618,339.372055,10,no
0,0,30,30,20,46,66,147,93,240,0.000333,0.483552,20.000000,29013.091773,1611.838432,1450.654589,340.522412,10,yes
0,0,30,30,20,51,71,152,97,249,0.000333,0.510429,10.000000,15312.870328,850.715018,1531.287033,375.732254,11,yes
0,0,29,29,21,45,66,145,90,235,0.000333,0.473478,20.000000,28408.652361,1578.258464,1420.432618,339.372055,10,no
0,0,30,30,20,52,72,152,98,250,0.000333,0.514160,10.000000,15424.812504,856.934028,1542.481250,382.861427,11,yes
0,0,30,30,20,52,72,152,98,250,0.000333,0.514160,10.000000,15424.812504,856.934028,1542.481250,382.861427,11,yes
0,0,32,32,19,50,69,173,113,286,0.000333,0.582346,18.000000,31446.683903,1747.037995,1747.037995,362.903432,11,no
0,0,30,30,19,50,69,148,99,247,0.000333,0.502935,9.000000,13579.249867,754.402770,1508.805541,362.903432,11,no
0,0,19,19,18,42,60,102,71,173,0.000333,0.340631,9.000000,9197.028657,510.946037,1021.892073,301.535982,7,no
0,0,30,30,19,48,67,149,97,246,0.000333,0.497419,18.000000,26860.642935,1492.257941,1492.257941,348.788823,11,no
0,0,23,23,18,47,65,118,82,200,0.000333,0.401491,9.000000,10840.262063,602.236781,1204.473563,336.124326,10,no
0,0,23,23,18,47,65,118,82,200,0.000333,0.401491,9.000000,10840.262063,602.236781,1204.473563,336.124326,10,no
0,0,20,20,18,43,61,105,72,177,0.000333,0.349914,9.000000,9447.664579,524.870254,1049.740509,308.388034,8,no
0,0,29,29,19,45,64,160,102,262,0.000333,0.524000,18.000000,28296.000000,1572.000000,1572.000000,327.844012,9,no
0,0,29,29,20,46,66,161,103,264,0.000333,0.531907,20.000000,31914.400950,1773.022275,1595.720048,340.522412,9,no
0,0,19,19,18,42,60,102,71,173,0.000333,0.340631,9.000000,9197.028657,510.946037,1021.892073,301.535982,7,no
0,0,23,23,18,48,66,118,83,201,0.000333,0.404974,9.000000,10934.308962,607.461609,1214.923218,343.136850,10,no
0,0,29,29,20,44,64,143,93,236,0.000333,0.472000,20.000000,28320.000000,1573.333333,1416.000000,326.653553,9,no
0,0,9,9,12,15,27,29,26,55,0.000333,0.087173,6.000000,1569.112876,87.172938,261.518813,101.622909,2,yes
0,0,7,7,8,10,18,16,18,34,0.000333,0.047259,4.000000,567.109800,31.506100,141.777450,57.219281,1,no
0,0,10,10,13,17,30,34,29,63,0.000333,0.103045,6.000000,1854.804645,103.044703,309.134108,117.592585,3,no
0,0,33,33,19,50,69,162,102,264,0.000333,0.537550,18.000000,29027.708219,1612.650457,1612.650457,362.903432,13,yes
0,0,33,33,19,50,69,162,102,264,0.000333,0.537550,18.000000,29027.708219,1612.650457,1612.650457,362.903432,13,yes
0,0,23,23,18,48,66,118,83,201,0.000333,0.404974,9.000000,10934.308962,607.461609,1214.923218,343.136850,10,no
0,0,30,30,19,48,67,148,97,245,0.000333,0.495397,18.000000,26751.453330,1486.191852,1486.191852,348.788823,11,no
0,0,33,33,19,51,70,162,103,265,0.000333,0.541420,18.000000,29236.679991,1624.259999,1624.259999,370.004315,13,yes
0,0,20,20,18,44,62,105,73,178,0.000333,0.353282,9.000000,9538.622489,529.923472,1059.846943,315.273641,8,no
0,0,33,33,19,50,69,162,102,264,0.000333,0.537550,18.000000,29027.708219,1612.650457,1612.650457,362.903432,13,yes
0,0,34,34,19,53,72,166,109,275,0.000333,0.565576,18.000000,30541.128757,1696.729375,1696.729375,384.290407,12,yes
0,0,32,32,19,50,69,159,102,261,0.000333,0.531442,18.000000,28697.847898,1594.324883,1594.324883,362.903432,12,yes
0,0,35,35,19,51,70,171,110,281,0.000333,0.574110,18.000000,31001.913500,1722.328528,1722.328528,370.004315,12,yes
0,0,34,34,19,51,70,165,108,273,0.000333,0.557765,18.000000,30119.296745,1673.294264,1673.294264,370.004315,12,yes
0,0,30,30,19,48,67,149,97,246,0.000333,0.497419,18.000000,26860.642935,1492.257941,1492.257941,348.788823,11,no
0,0,31,31,19,48,67,153,101,254,0.000333,0.513596,18.000000,27734.159779,1540.786654,1540.786654,348.788823,11,no
0,0,32,32,21,48,69,157,103,260,0.000333,0.529405,20.000000,31764.327175,1764.684843,1588.216359,360.316866,11,no
0,0,34,34,19,51,70,165,108,273,0.000333,0.557765,18.000000,30119.296745,1673.294264,1673.294264,370.004315,12,yes
0,0,23,23,19,47,66,118,82,200,0.000333,0.402960,9.000000,10879.909415,604.439412,1208.878824,341.776299,10,no
0,0,23,23,18,46,64,118,82,200,0.000333,0.400000,9.000000,10800.000000,600.000000,1200.000000,329.142500,10,no
0,0,23,23,18,48,66,118,83,201,0.000333,0.404974,9.000000,10934.308962,607.461609,1214.923218,343.136850,10,no
0,0,29,29,19,46,65,146,91,237,0.000333,0.475767,9.000000,12845.710545,713.650586,1427.301172,334.794473,10,yes
0,0,25,25,20,48,68,127,86,213,0.000333,0.432210,10.000000,12966.295852,720.349770,1296.629585,354.516762,10,no
0,0,23,23,18,47,65,118,82,200,0.000333,0.401491,9.000000,10840.262063,602.236781,1204.473563,336.124326,10,no
0,0,24,24,21,47,68,124,88,212,0.000333,0.430181,10.000000,12905.421223,716.967846,1290.542122,353.304342,10,no
0,0,30,30,19,46,65,152,97,249,0.000333,0.499857,18.000000,26992.252538,1499.569585,1499.569585,334.794473,9,yes
0,0,29,29,19,46,65,146,95,241,0.000333,0.483797,18.000000,26125.031573,1451.390643,1451.390643,334.794473,9,yes
0,0,30,30,20,45,65,146,94,240,0.000333,0.481789,20.000000,28907.365503,1605.964750,1445.368275,333.571951,10,no
0,0,27,27,19,45,64,140,89,229,0.000333,0.458000,9.000000,12366.000000,687.000000,1374.000000,327.844012,9,yes
0,0,29,29,22,46,68,149,96,245,0.000333,0.497143,22.000000,32811.424714,1822.856929,1491.428396,352.191346,10,yes
0,0,28,28,19,45,64,143,90,233,0.000333,0.466000,18.000000,25164.000000,1398.000000,1398.000000,327.844012,10,yes
0,0,29,29,19,48,67,147,96,243,0.000333,0.491353,18.000000,26533.074119,1474.059673,1474.059673,348.788823,9,yes
0,0,27,27,19,45,64,140,89,229,0.000333,0.458000,9.000000,12366.000000,687.000000,1374.000000,327.844012,9,yes
0,0,33,33,20,57,77,169,111,280,0.000333,0.584900,10.000000,17547.002314,974.833462,1754.700231,418.913293,13,yes
0,0,33,33,20,57,77,169,111,280,0.000333,0.584900,10.000000,17547.002314,974.833462,1754.700231,418.913293,13,yes
0,0,32,32,21,49,70,158,100,258,0.000333,0.527118,20.000000,31627.100367,1757.061132,1581.355018,367.359448,12,no
0,0,33,33,20,56,76,169,110,279,0.000333,0.581057,10.000000,17431.717763,968.428765,1743.171776,411.650438,13,yes
0,0,30,30,20,44,64,146,93,239,0.000333,0.478000,20.000000,28680.000000,1593.333333,1434.000000,326.653553,10,no
0,0,30,30,21,44,65,147,93,240,0.000333,0.481789,20.000000,28907.365503,1605.964750,1445.368275,332.453657,10,no
0,0,32,32,20,55,75,166,109,275,0.000333,0.570975,10.000000,17129.251399,951.625078,1712.925140,404.413346,12,yes
0,0,34,34,23,56,79,175,116,291,0.000333,0.611467,22.000000,40356.804350,2242.044686,1834.400198,429.253801,13,yes
0,0,30,30,20,48,68,149,93,242,0.000333,0.491055,10.000000,14731.660076,818.425560,1473.166008,354.516762,11,yes
0,0,30,30,19,47,66,149,93,242,0.000333,0.487581,9.000000,13164.690392,731.371688,1462.743377,341.776299,11,yes
0,0,31,31,22,48,70,155,99,254,0.000333,0.518946,22.000000,34250.433499,1902.801861,1556.837886,366.185696,11,yes
0,0,32,32,20,48,68,153,96,249,0.000333,0.505259,20.000000,30315.564949,1684.198053,1515.778247,354.516762,11,yes
0,0,29,29,21,45,66,145,90,235,0.000333,0.473478,20.000000,28408.652361,1578.258464,1420.432618,339.372055,10,no
0,0,30,30,19,49,68,149,94,243,0.000333,0.493084,9.000000,13313.281234,739.626735,1479.253470,355.831405,11,yes
0,0,30,30,21,46,67,151,97,248,0.000333,0.501463,20.000000,30087.802385,1671.544577,1504.390119,346.322516,9,yes
0,0,29,29,21,46,67,148,97,245,0.000333,0.495397,20.000000,29723.837033,1651.324280,1486.191852,346.322516,9,no
0,0,30,30,21,45,66,147,94,241,0.000333,0.485566,20.000000,29133.979655,1618.554425,1456.698983,339.372055,10,no
0,0,30,30,20,45,65,146,94,240,0.000333,0.481789,20.000000,28907.365503,1605.964750,1445.368275,333.571951,10,no
0,0,29,29,19,47,66,147,95,242,0.000333,0.487581,18.000000,26329.380784,1462.743377,1462.743377,341.776299,9,yes
0,0,19,19,18,42,60,101,71,172,0.000333,0.338662,9.000000,9143.866642,507.992591,1015.985182,301.535982,7,no
0,0,19,19,19,43,62,102,72,174,0.000333,0.345343,9.000000,9324.271422,518.015079,1036.030158,314.040007,7,no
0,0,33,33,20,49,69,159,104,263,0.000333,0.535514,20.000000,32130.838643,1785.046591,1606.541932,361.559344,12,no
0,0,14,14,11,16,27,44,43,87,0.000333,0.137892,10.000000,4136.752127,229.819563,413.675213,102.053748,1,yes
0,0,15,15,12,17,29,47,48,95,0.000333,0.153836,12.000000,5538.098334,307.672130,461.508195,112.506418,1,no
0,0,15,15,14,22,36,59,53,112,0.000333,0.193011,14.000000,8106.442402,450.357911,579.031600,151.410465,3,no
0,0,19,19,18,42,60,102,71,173,0.000333,0.340631,9.000000,9197.028657,510.946037,1021.892073,301.535982,7,no
0,0,9,9,11,13,24,27,29,56,0.000333,0.085586,10.000000,2567.579000,142.643278,256.757900,86.159464,1,yes
0,0,9,9,12,14,26,28,32,60,0.000333,0.094009,12.000000,3384.316597,188.017589,282.026383,96.322519,1,no
0,0,10,10,14,19,33,42,39,81,0.000333,0.136199,14.000000,5720.342931,317.796830,408.595924,134.013592,3,no
0,0,33,33,19,51,70,162,104,266,0.000333,0.543463,18.000000,29347.007085,1630.389283,1630.389283,370.004315,13,yes
0,0,19,19,18,42,60,101,71,172,0.000333,0.338662,9.000000,9143.866642,507.992591,1015.985182,301.535982,7,no
0,0,19,19,19,43,62,102,72,174,0.000333,0.345343,9.000000,9324.271422,518.015079,1036.030158,314.040007,7,no
0,0,21,21,19,43,62,109,77,186,0.000333,0.369160,9.000000,9967.324624,553.740257,1107.480514,314.040007,7,no
