@relation R_data_frame

@attribute Lines_Of_Program numeric
@attribute Physic_Lines numeric
@attribute n1_Number_Of_Distinct_Operators numeric
@attribute n2_Number_Of_Distinct_Operands numeric
@attribute n_Program_Vocabulary numeric
@attribute N1_Total_Number_Of_Operators numeric
@attribute N2_Total_Number_Of_Operands numeric
@attribute N_Program_Length numeric
@attribute B_Number_of_Delivered_Bugs_1 numeric
@attribute B_Number_of_Delivered_Bugs_2 numeric
@attribute D_Difficulty numeric
@attribute E_Effort numeric
@attribute T_Time_Required_To_Program numeric
@attribute V_Volume numeric
@attribute _N_Calculated_Program_Length numeric
@attribute McCab_Number numeric
@attribute IsVulnerable {no,yes}

@data
4,4,14,8,22,22,13,35,0.000333,0.052027,7.000000,1092.560747,60.697819,156.080107,77.302969,3,no
33,33,15,36,51,217,165,382,0.000333,0.722289,28.000000,60672.261458,3370.681192,2166.866481,244.720659,1,no
38,38,15,36,51,247,183,430,0.000333,0.813048,35.000000,85370.001397,4742.777855,2439.142897,244.720659,1,no
43,43,15,36,51,277,201,478,0.000333,0.903806,35.000000,94899.675971,5272.204221,2711.419313,244.720659,1,no
48,48,15,36,51,307,219,526,0.000333,0.994565,42.000000,125315.220655,6961.956703,2983.695730,244.720659,1,no
28,28,16,34,50,140,119,259,0.000333,0.487253,24.000000,35082.210076,1949.011671,1461.758753,236.973737,1,no
29,29,16,34,50,147,125,272,0.000333,0.511710,24.000000,36843.093207,2046.838511,1535.128884,236.973737,1,no
27,27,16,34,50,138,117,255,0.000333,0.479728,24.000000,34540.399881,1918.911105,1439.183328,236.973737,1,no
28,28,16,34,50,145,123,268,0.000333,0.504184,24.000000,36301.283013,2016.737945,1512.553459,236.973737,1,no
28,28,15,34,49,150,127,277,0.000333,0.518425,21.000000,32660.767163,1814.487065,1555.274627,231.577096,1,no
29,29,15,34,49,157,133,290,0.000333,0.542755,21.000000,34193.582951,1899.643497,1628.265855,231.577096,1,no
27,27,15,34,49,148,125,273,0.000333,0.510939,21.000000,32189.131536,1788.285085,1532.815787,231.577096,1,no
28,28,15,34,49,155,131,286,0.000333,0.535269,21.000000,33721.947324,1873.441518,1605.807015,231.577096,1,no
34,34,17,60,77,194,172,366,0.000333,0.764548,16.000000,36698.301982,2038.794555,2293.643874,423.900304,1,no
15,15,15,22,37,77,70,147,0.000333,0.255263,21.000000,16081.582540,893.421252,765.789645,156.710855,2,no
16,16,17,23,40,85,76,161,0.000333,0.285610,24.000000,20563.930159,1142.440564,856.830423,173.528793,4,no
107,107,22,91,113,618,562,1180,0.000333,2.682604,66.000000,531155.537593,29508.640977,8047.811176,690.316808,1,yes
158,158,36,146,182,1170,944,2114,0.000333,5.290493,108.000000,1714119.609893,95228.867216,15871.477869,1235.831686,91,no
26,26,16,34,50,164,126,290,0.000333,0.545573,24.000000,39281.239081,2182.291060,1636.718295,236.973737,5,yes
74,74,31,90,121,603,450,1053,0.000333,2.428521,75.000000,546417.224164,30356.512454,7285.562989,737.846864,34,yes
32,32,24,68,92,176,140,316,0.000333,0.687149,24.000000,49474.693875,2748.594104,2061.445578,523.986573,13,no
45,45,21,26,47,223,148,371,0.000333,0.686917,50.000000,103037.623199,5724.312400,2060.752464,214.450099,17,no
9,9,11,20,31,52,34,86,0.000333,0.142020,5.000000,2130.304413,118.350245,426.060883,124.492310,1,no
16,16,11,27,38,72,65,137,0.000333,0.239655,10.000000,7189.660693,399.425594,718.966069,166.435710,1,no
15,15,10,27,37,61,58,119,0.000333,0.206642,10.000000,6199.249505,344.402750,619.924951,161.601244,1,no
17,17,11,27,38,79,71,150,0.000333,0.262396,10.000000,7871.891270,437.327293,787.189127,166.435710,1,no
53,53,25,95,120,299,243,542,0.000333,1.247845,24.000000,89844.832868,4991.379604,3743.534703,740.232688,19,no
8,8,13,25,38,45,41,86,0.000333,0.150441,6.000000,2707.930597,150.440589,451.321766,164.202121,1,no
12,12,15,36,51,118,97,215,0.000333,0.406524,14.000000,17074.000279,948.555571,1219.571449,244.720659,2,no
8,8,12,24,36,58,49,107,0.000333,0.184394,12.000000,6638.183702,368.787983,553.181975,153.058650,2,no
8,8,12,23,35,41,38,79,0.000333,0.135071,6.000000,2431.280150,135.071119,405.213358,147.061475,1,no
8,8,14,27,41,48,43,91,0.000333,0.162512,7.000000,3412.760627,189.597813,487.537232,181.684931,1,no
8,8,13,23,36,54,47,101,0.000333,0.174054,12.000000,6265.949102,348.108283,522.162425,152.147641,3,no
8,8,13,25,38,44,40,84,0.000333,0.146942,6.000000,2644.955467,146.941970,440.825911,164.202121,1,no
9,9,15,27,42,65,54,119,0.000333,0.213895,14.000000,8983.600826,499.088935,641.685773,186.985321,3,no
6,6,11,22,33,50,43,93,0.000333,0.156376,5.000000,2345.643266,130.313515,469.128653,136.161243,1,no
6,6,12,23,35,49,42,91,0.000333,0.155588,6.000000,2800.588527,155.588252,466.764755,147.061475,1,no
10,10,15,30,45,70,64,134,0.000333,0.245303,14.000000,10302.716409,572.373134,735.908315,205.810077,1,no
12,12,20,30,50,76,70,146,0.000333,0.274668,20.000000,16480.060074,915.558893,824.003004,233.645280,1,no
15,15,21,40,61,104,92,196,0.000333,0.387475,20.000000,23248.490363,1291.582798,1162.424518,305.115790,1,no
9,9,16,18,34,57,41,98,0.000333,0.166190,16.000000,7977.141735,443.174541,498.571358,139.058650,3,yes
18,18,20,33,53,90,67,157,0.000333,0.299761,20.000000,17985.670227,999.203902,899.283511,252.903568,4,no
20,20,20,35,55,96,73,169,0.000333,0.325683,20.000000,19540.995832,1085.610880,977.049792,265.963467,4,no
8,8,9,16,25,24,26,50,0.000333,0.077398,4.000000,928.771238,51.598402,232.192809,92.529325,1,no
25,25,16,38,54,108,98,206,0.000333,0.395169,16.000000,18968.109207,1053.783845,1185.506825,263.421246,10,no
11,11,12,20,32,61,36,97,0.000333,0.161667,6.000000,2910.000000,161.666667,485.000000,129.458112,1,no
9,9,12,14,26,36,27,63,0.000333,0.098709,6.000000,1776.766213,98.709234,296.127702,96.322519,1,no
1,1,7,6,13,14,8,22,0.000333,0.027137,3.000000,244.229021,13.568279,81.409674,35.161259,1,no
131,131,30,70,100,614,422,1036,0.000333,2.294345,90.000000,619473.151135,34415.175063,6883.035013,576.256529,31,no
41,41,22,32,54,230,144,374,0.000333,0.717443,44.000000,94702.428736,5261.246041,2152.327926,258.107496,12,no
48,48,24,49,73,289,183,472,0.000333,0.973866,36.000000,105177.498904,5843.194384,2921.597192,385.159882,19,no
51,51,24,49,73,313,193,506,0.000333,1.044017,36.000000,112753.844165,6264.102454,3132.051227,385.159882,21,no
50,50,23,55,78,342,209,551,0.000333,1.154419,33.000000,114287.468546,6349.303808,3463.256623,422.016709,27,no
7,7,12,13,25,34,26,60,0.000333,0.092877,12.000000,3343.576457,185.754248,278.631371,91.125266,1,no
53,53,24,56,80,366,221,587,0.000333,1.236991,36.000000,133594.984501,7421.943583,3710.971792,435.250976,27,no
4,4,9,12,21,15,15,30,0.000333,0.043923,4.000000,527.078091,29.282116,131.769523,71.548875,1,no
21,21,15,18,33,123,81,204,0.000333,0.343019,28.000000,28813.579210,1600.754401,1029.056400,133.662009,1,no
2,2,10,5,15,13,8,21,0.000333,0.027348,5.000000,410.223513,22.790195,82.044703,44.828921,2,no
22,22,17,19,36,132,82,214,0.000333,0.368788,32.000000,35403.646410,1966.869245,1106.363950,150.197491,2,no
21,21,17,19,36,119,72,191,0.000333,0.329152,24.000000,23698.936207,1316.607567,987.455675,150.197491,2,no
21,21,17,19,36,112,66,178,0.000333,0.306749,24.000000,22085.919606,1226.995534,920.246650,150.197491,2,no
17,17,13,15,28,79,45,124,0.000333,0.198704,18.000000,10730.016186,596.112010,596.112010,106.709075,2,no
2,2,10,7,17,20,11,31,0.000333,0.042237,5.000000,633.556740,35.197597,126.711348,52.870765,3,no
62,62,19,62,81,307,255,562,0.000333,1.187665,36.000000,128267.845258,7125.991403,3562.995702,449.870794,8,no
63,63,21,63,84,295,257,552,0.000333,1.176186,40.000000,141142.368695,7841.242705,3528.559217,468.807301,1,no
36,36,17,38,55,151,148,299,0.000333,0.576209,24.000000,41487.037304,2304.835406,1728.626554,268.908114,1,no
15,15,14,25,39,69,55,124,0.000333,0.218463,14.000000,9175.458252,509.747681,655.389875,169.399374,3,no
13,13,13,27,40,50,44,94,0.000333,0.166754,6.000000,3001.567446,166.753747,500.261241,176.487679,1,no
4,4,12,10,22,27,17,44,0.000333,0.065405,6.000000,1177.289947,65.404997,196.214991,76.238831,1,no
22,22,16,49,65,126,100,226,0.000333,0.453685,16.000000,21776.882012,1209.826778,1361.055126,339.120782,5,no
52,52,20,56,76,296,264,560,0.000333,1.166280,40.000000,139953.576301,7775.198683,3498.839408,411.650438,2,no
51,51,20,56,76,295,263,558,0.000333,1.162115,40.000000,139453.742100,7747.430117,3486.343553,411.650438,2,no
53,53,23,61,84,343,291,634,0.000333,1.350910,44.000000,178320.086826,9906.671490,4052.729246,465.816903,8,no
54,54,23,61,84,369,308,677,0.000333,1.442533,55.000000,238017.939237,13223.218847,4327.598895,465.816903,10,no
8,8,14,16,30,40,31,71,0.000333,0.116130,7.000000,2438.724626,135.484701,348.389232,117.302969,2,no
21,21,17,38,55,122,113,235,0.000333,0.452873,16.000000,21737.912523,1207.661807,1358.619533,268.908114,1,no
21,21,17,37,54,126,107,233,0.000333,0.446963,16.000000,21454.220608,1191.901145,1340.888788,262.236643,2,no
16,16,20,40,60,90,70,160,0.000333,0.315034,10.000000,9451.024953,525.056942,945.102495,299.315686,2,no
22,22,19,36,55,118,84,202,0.000333,0.389278,18.000000,21021.023918,1167.834662,1167.834662,266.827923,11,no
7,7,9,12,21,25,24,49,0.000333,0.071741,8.000000,1721.788430,95.654913,215.223554,71.548875,1,no
3,3,12,7,19,19,15,34,0.000333,0.048143,12.000000,1733.154425,96.286357,144.429535,62.671034,2,no
4,4,6,11,17,17,14,31,0.000333,0.042237,3.000000,380.134044,21.118558,126.711348,53.563523,1,no
3,3,7,8,15,11,10,21,0.000333,0.027348,3.000000,246.134108,13.674117,82.044703,43.651484,1,no
14,14,14,25,39,50,49,99,0.000333,0.174418,7.000000,3662.783738,203.487985,523.254820,169.399374,2,yes
8,8,20,22,42,56,40,96,0.000333,0.172554,10.000000,5176.624726,287.590263,517.662473,184.546058,4,no
14,14,12,31,43,65,51,116,0.000333,0.209816,6.000000,3776.680269,209.815571,629.446712,196.599636,1,no
15,15,12,33,45,72,58,130,0.000333,0.237980,6.000000,4283.645415,237.980301,713.940903,209.484556,1,no
10,10,13,19,32,49,33,82,0.000333,0.136667,6.000000,2460.000000,136.666667,410.000000,128.816339,3,no
3,3,10,7,17,15,10,25,0.000333,0.034062,5.000000,510.932855,28.385159,102.186571,52.870765,1,no
12,12,11,25,36,55,41,96,0.000333,0.165438,5.000000,2481.564001,137.864667,496.312800,154.150153,1,no
20,20,19,31,50,155,115,270,0.000333,0.507947,27.000000,41143.711623,2285.761757,1523.841171,234.290708,2,no
10,10,15,18,33,58,45,103,0.000333,0.173191,14.000000,7274.016320,404.112018,519.572594,133.662009,1,no
102,102,29,103,132,637,532,1169,0.000333,2.744966,70.000000,576442.770787,32024.598377,8234.896726,829.591003,62,yes
62,62,19,79,98,300,290,590,0.000333,1.300893,27.000000,105372.327817,5854.018212,3902.678808,578.709302,4,yes
55,55,17,75,92,268,265,533,0.000333,1.159020,24.000000,83449.404542,4636.078030,3477.058523,536.648270,3,yes
10,10,12,24,36,52,39,91,0.000333,0.156821,6.000000,2822.779051,156.821058,470.463175,153.058650,1,no
24,24,15,30,45,118,76,194,0.000333,0.355140,14.000000,14915.873010,828.659612,1065.419501,205.810077,2,no
25,25,15,30,45,122,78,200,0.000333,0.366124,14.000000,15377.188670,854.288259,1098.370619,205.810077,4,no
13,13,18,28,46,85,66,151,0.000333,0.278019,18.000000,15013.041397,834.057855,834.057855,209.664588,6,no
6,6,15,15,30,36,24,60,0.000333,0.098138,7.000000,2060.894050,114.494114,294.413436,117.206718,3,no
17,17,17,31,48,85,75,160,0.000333,0.297865,16.000000,14297.504002,794.305778,893.594000,223.066954,1,no
17,17,14,26,40,72,63,135,0.000333,0.239487,14.000000,10058.444099,558.802450,718.460293,175.514402,2,no
7,7,14,17,31,52,38,90,0.000333,0.148626,14.000000,6242.287351,346.793742,445.877668,122.789837,5,no
12,12,14,23,37,56,41,97,0.000333,0.168439,7.000000,3537.218835,196.512158,505.316976,157.344894,3,no
9,9,15,18,33,61,45,106,0.000333,0.178235,14.000000,7485.880873,415.882271,534.705777,133.662009,5,no
10,10,17,23,40,69,53,122,0.000333,0.216425,16.000000,10388.403641,577.133536,649.275228,173.528793,5,no
13,13,19,29,48,63,51,114,0.000333,0.212229,9.000000,5730.171526,318.342863,636.685725,221.592072,3,no
4,4,10,14,24,27,18,45,0.000333,0.068774,5.000000,1031.616563,57.312031,206.323313,86.522250,2,no
10,10,13,24,37,61,44,105,0.000333,0.182331,6.000000,3281.955620,182.330868,546.992603,158.144816,1,no
11,11,13,28,41,70,51,121,0.000333,0.216088,6.000000,3889.582755,216.087931,648.263793,182.711654,1,no
7,7,14,20,34,37,26,63,0.000333,0.106837,7.000000,2243.571113,124.642840,320.510159,139.741531,3,no
8,8,14,16,30,31,25,56,0.000333,0.091595,7.000000,1923.501113,106.861173,274.785873,117.302969,3,no
2,2,9,8,17,17,15,32,0.000333,0.043600,4.000000,523.195244,29.066402,130.798811,52.529325,3,no
6,6,8,11,19,28,21,49,0.000333,0.069383,4.000000,832.593793,46.255211,208.148448,62.053748,1,no
17,17,13,36,49,85,72,157,0.000333,0.293836,12.000000,10578.113346,587.672964,881.509446,234.223016,1,no
2,2,7,7,14,8,9,17,0.000333,0.021575,3.000000,194.175101,10.787506,64.725034,39.302969,2,no
16,16,15,23,38,78,63,141,0.000333,0.246653,14.000000,10359.408912,575.522717,739.957779,162.645284,1,no
7,7,11,19,30,44,30,74,0.000333,0.121037,5.000000,1815.549520,100.863862,363.109904,118.764371,1,no
90,90,16,69,85,843,620,1463,0.000333,3.125646,64.000000,600124.092132,33340.227341,9376.938940,485.488188,2,no
63,63,16,68,84,537,390,927,0.000333,1.975226,40.000000,237027.130037,13168.173891,5925.678251,477.947473,2,no
47,47,14,51,65,407,306,713,0.000333,1.431316,42.000000,180345.826529,10019.212585,4293.948251,342.596661,4,yes
15,15,15,21,36,123,85,208,0.000333,0.358448,28.000000,30109.643208,1672.757956,1075.344400,150.842025,4,no
8,8,12,18,30,37,28,65,0.000333,0.106316,6.000000,1913.687332,106.315963,318.947889,118.078200,1,no
81,81,16,63,79,754,551,1305,0.000333,2.742145,64.000000,526491.768088,29249.542672,8226.433876,440.568635,2,no
81,81,16,64,80,760,554,1314,0.000333,2.769005,64.000000,531648.865068,29536.048059,8307.013517,448.000000,2,no
80,80,16,64,80,748,545,1293,0.000333,2.724751,64.000000,523152.193708,29064.010762,8174.253027,448.000000,2,no
54,54,16,63,79,454,324,778,0.000333,1.634780,40.000000,196173.656883,10898.536494,4904.341422,440.568635,2,no
52,52,13,46,59,470,359,829,0.000333,1.625570,42.000000,204821.865693,11378.992538,4876.711088,302.189566,3,yes
52,52,13,45,58,470,359,829,0.000333,1.618755,42.000000,203963.182288,11331.287905,4856.266245,295.239106,3,yes
48,48,14,51,65,419,315,734,0.000333,1.473473,42.000000,185657.554940,10314.308608,4420.417975,342.596661,4,yes
29,29,19,47,66,135,127,262,0.000333,0.527877,18.000000,28505.362667,1583.631259,1583.631259,341.776299,1,no
10,10,14,15,29,43,35,78,0.000333,0.126308,14.000000,5304.915247,294.717514,378.922518,111.906328,2,no
9,9,15,26,41,67,57,124,0.000333,0.221445,14.000000,9300.710280,516.706127,664.336449,180.814792,2,no
5,5,13,11,24,27,21,48,0.000333,0.073359,6.000000,1320.469200,73.359400,220.078200,86.159464,2,no
13,13,13,22,35,46,52,98,0.000333,0.167557,12.000000,6032.036828,335.113157,502.669736,146.213212,1,no
5,5,11,11,22,24,21,45,0.000333,0.066891,5.000000,1003.372114,55.742895,200.674423,76.107496,1,no
14,14,16,23,39,69,52,121,0.000333,0.213178,16.000000,10232.538696,568.474372,639.533668,168.041925,5,no
12,12,13,22,35,59,51,110,0.000333,0.188074,12.000000,6770.653582,376.147421,564.221132,146.213212,4,no
14,14,15,25,40,74,60,134,0.000333,0.237713,14.000000,9983.937106,554.663173,713.138365,174.699764,3,no
44,44,23,61,84,381,306,687,0.000333,1.463841,55.000000,241533.713820,13418.539657,4391.522069,465.816903,17,yes
54,54,25,69,94,452,362,814,0.000333,1.778478,60.000000,320126.119516,17784.784418,5335.435325,537.584592,19,yes
7,7,11,21,32,56,49,105,0.000333,0.175000,10.000000,5250.000000,291.666667,525.000000,130.292414,1,no
6,6,11,18,29,53,45,98,0.000333,0.158694,10.000000,4760.821375,264.490076,476.082138,113.112398,1,no
14,14,14,25,39,50,45,95,0.000333,0.167371,7.000000,3514.792476,195.266249,502.113211,169.399374,2,no
11,11,14,17,31,52,39,91,0.000333,0.150277,14.000000,6311.646099,350.647006,450.831864,122.789837,3,no
18,18,14,18,32,74,53,127,0.000333,0.211667,14.000000,8890.000000,493.888889,635.000000,128.361619,3,no
6,6,11,15,26,39,27,66,0.000333,0.103410,5.000000,1551.145107,86.174728,310.229021,96.657107,1,no
3,3,7,5,12,14,9,23,0.000333,0.027485,3.000000,247.362413,13.742356,82.454138,31.261125,1,yes
3,3,9,7,16,25,12,37,0.000333,0.049333,4.000000,592.000000,32.888889,148.000000,48.180809,2,no
9,9,10,20,30,56,41,97,0.000333,0.158656,10.000000,4759.683878,264.426882,475.968388,119.657843,1,no
11,11,11,28,39,48,45,93,0.000333,0.163847,5.000000,2457.712032,136.539557,491.542406,172.659686,1,no
17,17,13,26,39,61,54,115,0.000333,0.202607,12.000000,7293.855062,405.214170,607.821255,170.317149,1,no
17,17,14,30,44,74,62,136,0.000333,0.247494,14.000000,10394.757802,577.486545,742.482700,200.509687,1,no
19,19,14,38,52,102,79,181,0.000333,0.343927,14.000000,14444.914246,802.495236,1031.779589,252.724214,4,yes
13,13,16,25,41,68,54,122,0.000333,0.217874,16.000000,10457.941513,580.996751,653.621345,180.096405,4,no
22,22,14,39,53,118,91,209,0.000333,0.399045,14.000000,16759.895250,931.105292,1197.135375,259.433655,4,yes
3,3,7,4,11,12,8,20,0.000333,0.023063,6.000000,415.131794,23.062877,69.188632,27.651484,1,no
5,5,7,4,11,22,14,36,0.000333,0.041513,9.000000,1120.855844,62.269769,124.539538,27.651484,1,no
7,7,7,4,11,32,20,52,0.000333,0.059963,15.000000,2698.356663,149.908703,179.890444,27.651484,1,no
19,19,13,31,44,101,78,179,0.000333,0.325746,12.000000,11726.859117,651.492173,977.238260,201.685802,1,yes
7,7,12,14,26,40,23,63,0.000333,0.098709,6.000000,1776.766213,98.709234,296.127702,96.322519,2,no
11,11,11,20,31,47,41,88,0.000333,0.145323,10.000000,4359.692753,242.205153,435.969275,124.492310,1,no
20,20,17,26,43,92,59,151,0.000333,0.273122,16.000000,13109.855647,728.325314,819.365978,191.698301,4,no
27,27,17,26,43,128,83,211,0.000333,0.381647,24.000000,27478.604718,1526.589151,1144.941863,191.698301,6,no
14,14,14,14,28,48,42,90,0.000333,0.144221,21.000000,9085.900803,504.772267,432.661943,106.605938,2,no
9,9,14,9,23,30,23,53,0.000333,0.079916,14.000000,3356.482971,186.471276,239.748784,81.832294,2,no
15,15,15,15,30,55,44,99,0.000333,0.161927,14.000000,6800.950366,377.830576,485.782169,117.206718,3,no
5,5,15,16,31,35,24,59,0.000333,0.097433,7.000000,2046.083076,113.671282,292.297582,122.603359,2,no
3,3,10,12,22,21,16,37,0.000333,0.055000,5.000000,824.994849,45.833047,164.998970,76.238831,2,no
9,9,12,7,19,27,16,43,0.000333,0.060887,12.000000,2191.930597,121.773922,182.660883,62.671034,3,yes
3,3,8,4,12,10,6,16,0.000333,0.019120,4.000000,229.437600,12.746533,57.359400,32.000000,2,no
24,24,8,29,37,94,86,180,0.000333,0.312567,8.000000,7501.612847,416.756269,937.701606,164.881449,15,no
8,8,13,19,32,51,36,87,0.000333,0.145000,6.000000,2610.000000,145.000000,435.000000,128.816339,4,no
7,7,14,19,33,45,34,79,0.000333,0.132836,7.000000,2789.549948,154.974997,398.507135,134.013592,6,no
5,5,11,12,23,28,17,45,0.000333,0.067853,5.000000,1017.801440,56.544524,203.560288,81.073298,3,no
2,2,7,5,12,9,6,15,0.000333,0.017925,3.000000,161.323313,8.962406,53.774438,31.261125,2,no
190,190,22,55,77,584,504,1088,0.000333,2.272755,99.000000,675008.111871,37500.450660,6818.263756,416.082280,1,no
14,14,15,18,33,45,38,83,0.000333,0.139562,14.000000,5861.585967,325.643665,418.684712,133.662009,3,yes
11,11,13,17,30,43,35,78,0.000333,0.127579,12.000000,4592.849597,255.158311,382.737466,117.592585,1,yes
10,10,12,10,22,33,26,59,0.000333,0.087702,12.000000,3157.277586,175.404310,263.106465,76.238831,1,yes
14,14,17,18,35,58,39,97,0.000333,0.165847,16.000000,7960.647242,442.258180,497.540453,144.545518,3,yes
8,8,12,9,21,32,22,54,0.000333,0.079062,12.000000,2846.221690,158.123427,237.185141,71.548875,1,yes
12,12,16,15,31,57,38,95,0.000333,0.156883,16.000000,7530.378392,418.354355,470.648649,122.603359,2,yes
14,14,15,23,38,122,84,206,0.000333,0.360358,21.000000,22702.534423,1261.251912,1081.073068,162.645284,2,no
2,2,7,7,14,11,10,21,0.000333,0.026651,3.000000,239.863360,13.325742,79.954453,39.302969,1,no
2,2,8,7,15,12,10,22,0.000333,0.028651,4.000000,343.806372,19.100354,85.951593,43.651484,1,no
2,2,5,4,9,8,7,15,0.000333,0.015850,2.000000,95.097750,5.283208,47.548875,19.609640,1,no
1,1,6,6,12,7,6,13,0.000333,0.015535,3.000000,139.813538,7.767419,46.604513,31.019550,1,no
1,1,7,6,13,8,6,14,0.000333,0.017269,3.000000,155.418468,8.634359,51.806156,35.161259,1,no
10,10,12,24,36,40,39,79,0.000333,0.136141,6.000000,2450.544451,136.141358,408.424075,153.058650,1,no
41,41,17,68,85,203,186,389,0.000333,0.831084,16.000000,39892.049187,2216.224955,2493.253074,483.434342,8,no
100,100,28,142,170,540,536,1076,0.000333,2.657502,42.000000,334845.195186,18602.510844,7972.504647,1149.870029,9,no
95,95,25,136,161,510,509,1019,0.000333,2.490068,36.000000,268927.354757,14940.408598,7470.204299,1079.991351,9,no
39,39,26,52,78,235,183,418,0.000333,0.875766,39.000000,102464.626972,5692.479276,2627.298127,418.634298,19,no
7,7,14,23,37,47,34,81,0.000333,0.140655,7.000000,2953.760058,164.097781,421.965723,157.344894,4,no
7,7,14,18,32,33,26,59,0.000333,0.098333,7.000000,2065.000000,114.722222,295.000000,128.361619,4,yes
7,7,13,23,36,46,32,78,0.000333,0.134418,6.000000,2419.524901,134.418050,403.254150,152.147641,4,yes
11,11,14,14,28,46,38,84,0.000333,0.134606,14.000000,5653.449388,314.080522,403.817813,106.605938,3,no
13,13,14,15,29,53,45,98,0.000333,0.158694,21.000000,9997.724888,555.429160,476.082138,111.906328,3,no
6,6,12,9,21,25,17,42,0.000333,0.061492,6.000000,1106.863991,61.492444,184.477332,71.548875,2,no
6,6,11,15,26,27,24,51,0.000333,0.079907,5.000000,1198.612128,66.589563,239.722426,96.657107,2,no
10,10,13,20,33,45,43,88,0.000333,0.147969,12.000000,5326.880190,295.937788,443.906683,134.544278,3,no
26,26,29,49,78,148,121,269,0.000333,0.563591,28.000000,47341.649512,2630.091640,1690.773197,416.002231,8,yes
16,16,18,29,47,122,74,196,0.000333,0.362900,18.000000,19596.589469,1088.699415,1088.699415,215.940099,10,no
7,7,11,23,34,46,34,80,0.000333,0.135666,5.000000,2034.985137,113.054730,406.997027,142.095673,6,no
7,7,10,18,28,43,30,73,0.000333,0.116979,5.000000,1754.684547,97.482475,350.936909,108.277931,1,no
13,13,11,26,37,68,53,121,0.000333,0.210115,10.000000,6303.438572,350.191032,630.343857,160.265180,1,no
9,9,11,22,33,47,37,84,0.000333,0.141243,5.000000,2118.645530,117.702529,423.729106,136.161243,1,no
8,8,11,20,31,44,33,77,0.000333,0.127158,5.000000,1907.365579,105.964754,381.473116,124.492310,1,no
13,13,9,16,25,42,38,80,0.000333,0.123836,8.000000,2972.067961,165.114887,371.508495,92.529325,1,no
3,3,8,7,15,18,12,30,0.000333,0.039069,4.000000,468.826871,26.045937,117.206718,43.651484,1,no
14,14,9,16,25,55,43,98,0.000333,0.151699,8.000000,3640.783253,202.265736,455.097907,92.529325,1,no
25,25,13,39,52,126,91,217,0.000333,0.412332,12.000000,14843.945026,824.663613,1236.995419,254.236403,1,no
22,22,13,38,51,107,76,183,0.000333,0.346018,12.000000,12456.646051,692.035892,1038.053838,247.526962,1,no
5,5,8,14,22,20,20,40,0.000333,0.059459,4.000000,713.509059,39.639392,178.377265,77.302969,1,no
5,5,8,17,25,28,24,52,0.000333,0.080494,4.000000,965.922087,53.662338,241.480522,93.486868,1,no
10,10,12,24,36,49,37,86,0.000333,0.148205,6.000000,2667.681301,148.204517,444.613550,153.058650,1,no
9,9,12,21,33,44,34,78,0.000333,0.131154,6.000000,2360.776448,131.154247,393.462741,135.258216,1,no
3,3,7,13,20,17,16,33,0.000333,0.047541,3.000000,427.870881,23.770605,142.623627,67.757201,1,no
1,1,4,5,9,4,5,9,0.000333,0.009510,2.000000,57.058650,3.169925,28.529325,19.609640,1,no
1,1,6,6,12,10,6,16,0.000333,0.019120,3.000000,172.078200,9.559900,57.359400,31.019550,1,no
31,31,14,49,63,148,107,255,0.000333,0.508069,14.000000,21338.889327,1185.493851,1524.206380,328.423751,2,no
34,34,11,51,62,163,119,282,0.000333,0.559694,10.000000,16790.833595,932.824089,1679.083360,327.347440,8,no
22,22,10,32,42,100,70,170,0.000333,0.305565,10.000000,9166.939619,509.274423,916.693962,193.219281,5,no
3,3,5,9,14,12,11,23,0.000333,0.029190,2.000000,175.138326,9.729907,87.569163,40.138965,1,no
67,67,19,82,101,397,282,679,0.000333,1.506975,27.000000,122064.991113,6781.388395,4520.925597,602.029887,27,no
44,44,11,58,69,205,154,359,0.000333,0.730987,10.000000,21929.602800,1218.311267,2192.960280,377.816646,8,no
44,44,11,59,70,205,155,360,0.000333,0.735514,10.000000,22065.418861,1225.856603,2206.541886,385.129688,8,no
52,52,11,58,69,237,170,407,0.000333,0.828723,10.000000,24861.694539,1381.205252,2486.169454,377.816646,9,no
52,52,12,69,81,242,183,425,0.000333,0.898145,12.000000,32333.235015,1796.290834,2694.436251,464.507738,8,no
54,54,12,74,86,256,195,451,0.000333,0.966082,12.000000,34778.944852,1932.163603,2898.245404,502.519099,8,no
38,38,24,26,50,187,93,280,0.000333,0.526760,36.000000,56890.070393,3160.559466,1580.279733,232.250533,20,no
25,25,17,24,41,95,63,158,0.000333,0.282164,16.000000,13543.891468,752.438415,846.493217,179.525968,5,no
27,27,11,12,23,90,74,164,0.000333,0.247288,30.000000,22255.924824,1236.440268,741.864161,81.073298,1,no
24,24,11,12,23,84,68,152,0.000333,0.229194,25.000000,17189.535433,954.974191,687.581417,81.073298,1,no
20,20,11,12,23,76,60,136,0.000333,0.205068,25.000000,15380.110651,854.450592,615.204426,81.073298,1,no
11,11,11,11,22,58,42,100,0.000333,0.148648,15.000000,6689.147428,371.619302,445.943162,76.107496,1,no
34,34,13,25,38,100,87,187,0.000333,0.327121,18.000000,17664.524010,981.362445,981.362445,164.202121,1,no
39,39,13,26,39,141,113,254,0.000333,0.447497,24.000000,32219.811926,1789.989551,1342.492164,170.317149,1,no
2,2,10,9,19,17,11,28,0.000333,0.039647,5.000000,594.709852,33.039436,118.941970,61.748606,2,no
