@relation R_data_frame

@attribute Lines_Of_Program numeric
@attribute Physic_Lines numeric
@attribute n1_Number_Of_Distinct_Operators numeric
@attribute n2_Number_Of_Distinct_Operands numeric
@attribute n_Program_Vocabulary numeric
@attribute N1_Total_Number_Of_Operators numeric
@attribute N2_Total_Number_Of_Operands numeric
@attribute N_Program_Length numeric
@attribute B_Number_of_Delivered_Bugs_1 numeric
@attribute B_Number_of_Delivered_Bugs_2 numeric
@attribute D_Difficulty numeric
@attribute E_Effort numeric
@attribute T_Time_Required_To_Program numeric
@attribute V_Volume numeric
@attribute _N_Calculated_Program_Length numeric
@attribute McCab_Number numeric
@attribute IsVulnerable {no,yes}

@data
99,99,27,87,114,595,357,952,0.000333,2.168304,52.000000,338255.387261,18791.965959,6504.911293,688.918047,48,no
48,48,26,64,90,283,175,458,0.000333,0.991090,26.000000,77304.986671,4294.721482,2973.268718,506.211433,23,yes
32,32,22,50,72,203,124,327,0.000333,0.672522,22.000000,44386.440460,2465.913359,2017.565475,380.300305,20,no
29,29,17,28,45,176,106,282,0.000333,0.516234,24.000000,37168.861756,2064.936764,1548.702573,204.092806,15,no
36,36,22,50,72,217,136,353,0.000333,0.725995,22.000000,47915.637561,2661.979865,2177.983526,380.300305,21,yes
28,28,21,41,62,200,116,316,0.000333,0.627175,20.000000,37630.520682,2090.584482,1881.526034,311.898298,18,no
20,20,16,28,44,101,62,163,0.000333,0.296629,16.000000,14238.197661,791.010981,889.887354,198.605938,14,yes
26,26,18,35,53,151,88,239,0.000333,0.456324,18.000000,24641.513796,1368.972989,1368.972989,254.583556,13,no
27,27,18,35,53,156,91,247,0.000333,0.471599,18.000000,25466.334341,1414.796352,1414.796352,254.583556,14,yes
28,28,21,42,63,201,117,318,0.000333,0.633592,20.000000,38015.500313,2111.972240,1900.775016,318.715998,18,no
37,37,24,50,74,291,164,455,0.000333,0.941767,36.000000,101710.846129,5650.602563,2825.301281,392.231910,24,no
37,37,24,51,75,282,161,443,0.000333,0.919789,36.000000,99337.200476,5518.733360,2759.366680,399.332792,22,yes
19,19,21,32,53,193,106,299,0.000333,0.570883,30.000000,51379.446477,2854.413693,1712.648216,252.238666,12,no
27,27,21,39,60,196,114,310,0.000333,0.610379,20.000000,36622.721693,2034.595650,1831.136085,298.369352,18,no
31,31,24,44,68,163,104,267,0.000333,0.541784,24.000000,39008.461887,2167.136771,1625.352579,350.254091,15,no
22,22,17,30,47,107,68,175,0.000333,0.324018,16.000000,15552.848785,864.047155,972.053049,216.693586,14,yes
36,36,25,49,74,190,118,308,0.000333,0.637504,24.000000,45900.279279,2550.015515,1912.511637,391.217187,18,no
36,36,25,50,75,183,118,301,0.000333,0.624958,24.000000,44996.986220,2499.832568,1874.874426,398.289214,18,no
29,29,26,46,72,172,98,270,0.000333,0.555293,26.000000,43312.873510,2406.270751,1665.879750,376.295283,11,no
27,27,25,37,62,142,85,227,0.000333,0.450534,24.000000,32438.461499,1802.136750,1351.602562,308.846179,9,no
25,25,22,42,64,144,86,230,0.000333,0.460000,22.000000,30360.000000,1686.666667,1380.000000,324.584827,10,yes
25,25,24,42,66,154,87,241,0.000333,0.485566,24.000000,34960.775586,1942.265310,1456.698983,336.516432,10,no
22,22,18,47,65,130,81,211,0.000333,0.423573,9.000000,11436.476477,635.359804,1270.719609,336.124326,10,no
22,22,18,45,63,124,79,203,0.000333,0.404463,9.000000,10920.490420,606.693912,1213.387824,322.192039,10,no
11,11,13,29,42,73,43,116,0.000333,0.208503,6.000000,3753.052926,208.502940,625.508821,188.987165,5,yes
10,10,11,26,37,77,39,116,0.000333,0.201432,5.000000,3021.482952,167.860164,604.296590,160.265180,5,no
20,20,22,41,63,136,87,223,0.000333,0.444311,22.000000,29324.535305,1629.140850,1332.933423,317.767128,12,no
10,10,15,33,48,66,48,114,0.000333,0.212229,7.000000,4456.800076,247.600004,636.685725,225.068365,9,yes
22,22,18,44,62,124,80,204,0.000333,0.404885,9.000000,10931.904426,607.328024,1214.656047,315.273641,10,no
8,8,10,15,25,44,28,72,0.000333,0.111453,5.000000,1671.788228,92.877124,334.357646,91.822640,2,no
4,4,7,9,16,23,14,37,0.000333,0.049333,3.000000,444.000000,24.666667,148.000000,48.180809,2,no
8,8,15,18,33,54,35,89,0.000333,0.149650,7.000000,3142.657536,174.592085,448.951077,133.662009,9,yes
3,3,6,6,12,25,11,36,0.000333,0.043020,3.000000,387.175950,21.509775,129.058650,31.019550,2,no
9,9,10,14,24,47,28,75,0.000333,0.114624,10.000000,3438.721876,191.040104,343.872188,86.522250,3,no
20,20,18,30,48,98,61,159,0.000333,0.296003,18.000000,15984.162677,888.009038,888.009038,222.265368,10,yes
8,8,10,16,26,34,25,59,0.000333,0.092442,5.000000,1386.629717,77.034984,277.325943,97.219281,3,no
22,22,14,42,56,126,111,237,0.000333,0.458781,14.000000,19268.803631,1070.489091,1376.343117,279.780301,9,no
15,15,10,24,34,87,60,147,0.000333,0.249286,10.000000,7478.570377,415.476132,747.857038,143.258381,4,no
31,31,19,39,58,147,97,244,0.000333,0.476449,18.000000,25728.252531,1429.347363,1429.347363,286.841309,17,no
22,22,12,26,38,97,72,169,0.000333,0.295633,12.000000,10642.796997,591.266500,886.899750,165.230983,10,yes
18,18,12,19,31,81,63,144,0.000333,0.237801,18.000000,12841.276837,713.404269,713.404269,123.730173,4,no
27,27,18,35,53,126,83,209,0.000333,0.399045,18.000000,21548.436750,1197.135375,1197.135375,254.583556,17,no
18,18,10,20,30,76,58,134,0.000333,0.219174,10.000000,6575.233398,365.290744,657.523340,119.657843,10,no
14,14,10,13,23,60,49,109,0.000333,0.164356,15.000000,7396.023798,410.890211,493.068253,81.324997,4,no
31,31,24,43,67,157,104,261,0.000333,0.527750,24.000000,37997.982689,2110.999038,1583.249279,343.368484,24,yes
18,18,15,21,36,81,61,142,0.000333,0.244710,14.000000,10277.810903,570.989495,734.129350,150.842025,11,no
14,14,14,14,28,65,52,117,0.000333,0.187487,21.000000,11811.671043,656.203947,562.460526,106.605938,5,yes
26,26,18,33,51,128,80,208,0.000333,0.393288,18.000000,21237.560480,1179.864471,1179.864471,241.523656,17,no
17,17,10,18,28,78,55,133,0.000333,0.213126,15.000000,9590.673070,532.815171,639.378205,108.277931,10,no
13,13,9,11,20,62,46,108,0.000333,0.155589,16.000000,7468.291748,414.905097,466.768234,66.583073,4,no
32,32,19,38,57,150,97,247,0.000333,0.480241,18.000000,25933.029003,1440.723833,1440.723833,280.131868,18,no
23,23,12,25,37,100,72,172,0.000333,0.298675,12.000000,10752.311747,597.350653,896.025979,159.115955,11,yes
19,19,12,18,30,84,63,147,0.000333,0.240438,18.000000,12983.632516,721.312918,721.312918,118.078200,5,no
53,53,24,53,77,303,182,485,0.000333,1.013130,36.000000,109418.093001,6078.782944,3039.391472,413.618884,33,yes
31,31,19,40,59,137,94,231,0.000333,0.452964,18.000000,24460.029799,1358.890544,1358.890544,293.587747,18,no
22,22,12,27,39,87,69,156,0.000333,0.274841,12.000000,9894.272954,549.681831,824.522746,171.401513,11,yes
18,18,12,20,32,71,60,131,0.000333,0.218333,18.000000,11790.000000,655.000000,655.000000,129.458112,5,no
33,33,19,40,59,154,101,255,0.000333,0.500025,18.000000,27001.331597,1500.073978,1500.073978,293.587747,18,no
24,24,12,27,39,104,76,180,0.000333,0.317124,12.000000,11416.468793,634.248266,951.372399,171.401513,11,yes
20,20,12,20,32,88,67,155,0.000333,0.258333,18.000000,13950.000000,775.000000,775.000000,129.458112,5,no
14,14,10,21,31,57,45,102,0.000333,0.168443,10.000000,5053.280237,280.737791,505.328024,125.457947,2,no
10,10,7,15,22,36,31,67,0.000333,0.099594,6.000000,1792.691511,99.593973,298.781918,78.254843,2,yes
14,14,15,24,39,67,52,119,0.000333,0.209654,14.000000,8805.480097,489.193339,628.962864,168.642459,9,no
15,15,10,20,30,60,45,105,0.000333,0.171741,10.000000,5152.235125,286.235285,515.223513,119.657843,3,no
16,16,10,22,32,64,49,113,0.000333,0.188333,10.000000,5650.000000,313.888889,565.000000,131.326777,3,no
38,38,20,62,82,172,131,303,0.000333,0.642113,20.000000,38526.765148,2140.375842,1926.338257,455.598733,20,yes
24,24,20,33,53,127,78,205,0.000333,0.391408,20.000000,23484.473864,1304.692992,1174.223693,252.903568,14,no
29,29,21,40,61,163,96,259,0.000333,0.512020,20.000000,30721.219409,1706.734412,1536.060970,305.115790,17,yes
25,25,20,36,56,135,84,219,0.000333,0.423937,20.000000,25436.214559,1413.123031,1271.810728,272.555862,13,no
46,46,26,73,99,244,158,402,0.000333,0.888334,26.000000,69290.035393,3849.446411,2665.001361,574.068625,28,yes
36,36,19,57,76,184,126,310,0.000333,0.645619,18.000000,34863.435525,1936.857529,1936.857529,413.185354,22,no
28,28,18,46,64,152,104,256,0.000333,0.512000,18.000000,27648.000000,1536.000000,1536.000000,329.142500,21,yes
56,56,27,73,100,293,197,490,0.000333,1.085163,26.000000,84642.727858,4702.373770,3255.489533,580.239155,31,no
40,40,19,56,75,197,141,338,0.000333,0.701780,18.000000,37896.132913,2105.340717,2105.340717,405.922498,19,yes
32,32,16,43,59,165,119,284,0.000333,0.556890,16.000000,26730.730016,1485.040556,1670.670626,297.329384,18,no
28,28,21,38,59,144,90,234,0.000333,0.458846,20.000000,27530.769471,1529.487193,1376.538474,291.659911,16,yes
21,21,15,25,40,102,70,172,0.000333,0.305124,14.000000,12815.202852,711.955714,915.371632,174.699764,13,no
13,13,12,14,26,70,48,118,0.000333,0.184884,18.000000,9983.733961,554.651887,554.651887,96.322519,12,yes
44,44,24,73,97,227,150,377,0.000333,0.829389,24.000000,59716.011396,3317.556189,2488.167142,561.896293,27,no
34,34,17,57,74,167,118,285,0.000333,0.589898,16.000000,28315.107347,1573.061519,1769.694209,401.961599,21,no
26,26,15,43,58,135,96,231,0.000333,0.451065,14.000000,18944.710538,1052.483919,1353.193610,291.932743,20,no
55,55,23,68,91,342,204,546,0.000333,1.184419,33.000000,117257.443827,6514.302435,3553.255874,517.989398,33,yes
33,33,22,46,68,155,104,259,0.000333,0.525551,22.000000,34686.363269,1927.020182,1576.652876,352.191346,20,no
26,26,15,33,48,113,84,197,0.000333,0.366746,14.000000,15403.326577,855.740365,1100.237613,225.068365,17,yes
18,18,12,19,31,81,62,143,0.000333,0.236150,18.000000,12752.101303,708.450072,708.450072,123.730173,16,no
52,52,25,76,101,282,190,472,0.000333,1.047559,24.000000,75424.219677,4190.234426,3142.675820,590.938896,31,yes
36,36,18,59,77,186,134,320,0.000333,0.668457,18.000000,36096.690474,2005.371693,2005.371693,422.134590,19,no
28,28,15,45,60,154,112,266,0.000333,0.523744,14.000000,21997.260578,1222.070032,1571.232898,305.736748,18,no
34,34,24,59,83,211,131,342,0.000333,0.726754,24.000000,52326.323652,2907.017981,2180.263486,457.115040,20,yes
16,16,15,28,43,100,67,167,0.000333,0.302062,14.000000,12686.606996,704.811500,906.186214,193.209297,4,no
9,9,10,18,28,47,35,82,0.000333,0.131401,5.000000,1971.015518,109.500862,394.203104,108.277931,1,no
32,32,24,59,83,201,125,326,0.000333,0.692754,24.000000,49878.308511,2771.017139,2078.262855,457.115040,20,yes
22,22,16,38,54,125,74,199,0.000333,0.381741,8.000000,9161.780903,508.987828,1145.222613,263.421246,13,no
29,29,23,49,72,168,107,275,0.000333,0.565576,22.000000,37328.046259,2073.780348,1696.729375,379.162707,17,no
17,17,11,10,21,76,54,130,0.000333,0.190334,25.000000,14275.031624,793.057312,571.001265,71.273029,13,no
16,16,13,14,27,72,52,124,0.000333,0.196535,18.000000,10612.908905,589.606050,589.606050,101.408685,13,yes
17,17,13,17,30,78,54,132,0.000333,0.215903,18.000000,11658.772055,647.709559,647.709559,117.592585,11,no
26,26,19,34,53,130,83,213,0.000333,0.406682,18.000000,21960.847023,1220.047057,1220.047057,253.684359,16,no
53,53,25,48,73,305,184,489,0.000333,1.008941,36.000000,108965.671535,6053.648419,3026.824209,384.174605,32,no
23,23,20,32,52,112,71,183,0.000333,0.347727,20.000000,20863.609368,1159.089409,1043.180468,246.438562,14,no
28,28,21,38,59,152,91,243,0.000333,0.476494,20.000000,28589.645220,1588.313623,1429.482261,291.659911,14,no
28,28,21,38,59,153,92,245,0.000333,0.480416,20.000000,28824.950942,1601.386163,1441.247547,291.659911,14,no
34,34,23,50,73,264,154,418,0.000333,0.862449,33.000000,85382.439965,4743.468887,2587.346666,386.234734,20,no
37,37,25,54,79,276,163,439,0.000333,0.922453,36.000000,99624.950944,5534.719497,2767.359748,426.860330,21,no
30,30,21,46,67,242,141,383,0.000333,0.774437,30.000000,69699.364798,3872.186933,2323.312160,346.322516,18,no
28,28,25,43,68,195,117,312,0.000333,0.633096,24.000000,45582.921755,2532.384542,1899.288406,349.425789,19,no
11,11,12,29,41,63,42,105,0.000333,0.187514,6.000000,3375.257763,187.514320,562.542960,183.900999,6,no
18,18,14,35,49,139,108,247,0.000333,0.462278,21.000000,29123.499961,1617.972220,1386.833331,232.827875,8,no
14,14,13,28,41,97,70,167,0.000333,0.298237,12.000000,10736.534217,596.474123,894.711185,182.711654,8,no
17,17,14,35,49,136,107,243,0.000333,0.454791,21.000000,28651.864335,1591.770241,1364.374492,232.827875,7,no
13,13,13,28,41,94,69,163,0.000333,0.291094,12.000000,10479.371721,582.187318,873.280977,182.711654,7,no
16,16,14,35,49,133,106,239,0.000333,0.447305,21.000000,28180.228708,1565.568262,1341.915653,232.827875,6,no
12,12,13,28,41,91,68,159,0.000333,0.283950,12.000000,10222.209225,567.900512,851.850769,182.711654,6,no
30,30,23,44,67,160,118,278,0.000333,0.562124,22.000000,37100.201489,2061.122305,1686.372795,344.256916,25,no
76,76,38,75,113,496,303,799,0.000333,1.816441,76.000000,414148.547314,23008.252629,5449.322991,666.582647,51,yes
9,9,9,15,24,51,31,82,0.000333,0.125322,8.000000,3007.735400,167.096411,375.966925,87.132684,2,yes
15,15,12,23,35,98,56,154,0.000333,0.263303,12.000000,9478.915015,526.606390,789.909585,147.061475,2,no
16,16,12,23,35,103,59,162,0.000333,0.276981,12.000000,9971.326185,553.962566,830.943849,147.061475,3,no
97,97,35,108,143,650,421,1071,0.000333,2.556074,51.000000,391079.332286,21726.629571,7668.222202,909.052756,53,no
40,40,27,62,89,275,190,465,0.000333,1.003739,39.000000,117437.425771,6524.301432,3011.216045,497.542134,22,no
237,237,41,197,238,1709,1235,2944,0.000333,7.747448,120.000000,2789081.219421,154948.956635,23242.343495,1721.203841,140,yes
76,76,33,86,119,469,325,794,0.000333,1.824828,48.000000,262775.294595,14598.627478,5474.485304,719.123775,42,no
104,104,35,101,136,663,470,1133,0.000333,2.676698,68.000000,546046.487141,30335.915952,8030.095399,852.004265,61,no
165,165,37,165,202,1244,901,2145,0.000333,5.475621,90.000000,1478417.726745,82134.318153,16426.863631,1408.192940,107,yes
72,72,31,84,115,445,310,755,0.000333,1.722782,45.000000,232575.524481,12920.862471,5168.344988,690.534749,40,no
94,94,30,97,127,601,435,1036,0.000333,2.413426,60.000000,434416.640130,24134.257785,7240.277335,787.398264,58,no
415,415,43,270,313,3223,2281,5504,0.000333,15.209421,168.000000,7665548.307231,425863.794846,45628.263734,2414.069596,257,no
16,16,16,33,49,106,61,167,0.000333,0.312552,8.000000,7501.252352,416.736242,937.656544,230.465006,7,no
24,24,24,39,63,196,113,309,0.000333,0.615660,24.000000,44327.507913,2462.639328,1846.979496,316.169787,12,no
17,17,22,31,53,161,90,251,0.000333,0.479236,22.000000,31629.576750,1757.198708,1437.708034,251.687581,12,no
269,269,42,200,242,1862,1378,3240,0.000333,8.552372,126.000000,3232796.727985,179599.818221,25657.116889,1755.248570,151,yes
82,82,30,84,114,552,411,963,0.000333,2.193358,60.000000,394804.385018,21933.576945,6580.073084,684.161381,49,no
131,131,38,114,152,836,495,1331,0.000333,3.215664,76.000000,733171.355550,40731.741975,9646.991520,978.370707,62,no
127,127,39,130,169,913,599,1512,0.000333,3.730043,76.000000,850449.857782,47247.214321,11190.129708,1119.038502,65,no
48,48,33,81,114,430,249,679,0.000333,1.546511,48.000000,222697.551342,12372.086186,4639.532320,679.992856,25,no
75,75,34,100,134,567,342,909,0.000333,2.141025,51.000000,327576.828780,18198.712710,6423.075074,837.359356,42,no
202,202,39,181,220,1423,1055,2478,0.000333,6.427403,95.000000,1831809.890161,101767.216120,19282.209370,1563.602792,132,no
88,88,31,86,117,540,416,956,0.000333,2.189356,60.000000,394084.120315,21893.562240,6568.068672,706.238855,61,no
193,193,38,174,212,1431,1072,2503,0.000333,6.447662,114.000000,2205100.278346,122505.571019,19342.984898,1494.493414,127,no
116,116,33,107,140,750,586,1336,0.000333,3.174907,80.000000,761977.768851,42332.098270,9524.722111,887.801973,77,no
246,246,41,193,234,1693,1240,2933,0.000333,7.694593,120.000000,2770053.566705,153891.864817,23083.779723,1685.003840,146,no
16,16,17,28,45,143,82,225,0.000333,0.411889,16.000000,19770.671147,1098.370619,1235.666947,204.092806,7,yes
20,20,16,38,54,121,72,193,0.000333,0.370231,8.000000,8885.546303,493.641461,1110.693288,263.421246,8,yes
14,14,14,33,47,96,57,153,0.000333,0.283284,7.000000,5948.964660,330.498037,849.852094,219.767975,7,no
18,18,17,33,50,80,59,139,0.000333,0.261499,8.000000,6275.968083,348.664894,784.496010,235.951874,10,no
19,19,17,35,52,87,62,149,0.000333,0.283122,8.000000,6794.924144,377.495786,849.365518,249.011774,10,no
20,20,16,39,55,98,66,164,0.000333,0.316048,8.000000,7585.143944,421.396886,948.142993,270.130687,11,no
141,141,32,76,108,1021,506,1527,0.000333,3.438238,96.000000,990212.468717,55011.803818,10314.713216,634.842491,97,no
102,102,30,64,94,832,394,1226,0.000333,2.678642,90.000000,723233.333894,40179.629661,8035.925932,531.206718,78,no
106,106,28,69,97,612,358,970,0.000333,2.133972,70.000000,448134.081985,24896.337888,6401.915457,556.094125,57,no
41,41,26,48,74,300,190,490,0.000333,1.014211,39.000000,118662.653817,6592.369657,3042.632149,390.289633,25,no
35,35,25,50,75,174,114,288,0.000333,0.597967,24.000000,43053.594789,2391.866377,1793.899783,398.289214,16,yes
36,36,24,45,69,170,114,284,0.000333,0.578274,24.000000,41635.702697,2313.094594,1734.820946,357.172489,14,no
27,27,19,29,48,118,85,203,0.000333,0.377916,18.000000,20407.452978,1133.747388,1133.747388,221.592072,7,no
20,20,17,17,34,83,62,145,0.000333,0.245894,24.000000,17704.370688,983.576149,737.682112,138.973737,6,no
29,29,23,38,61,139,92,231,0.000333,0.456667,22.000000,30140.007149,1674.444842,1370.000325,303.463171,15,no
33,33,23,38,61,153,104,257,0.000333,0.508066,22.000000,33532.388907,1862.910495,1524.199496,303.463171,16,no
24,24,17,22,39,101,75,176,0.000333,0.310077,24.000000,22325.538972,1240.307721,930.230791,167.594364,9,no
17,17,11,10,21,66,52,118,0.000333,0.172764,25.000000,12957.336397,719.852022,518.293456,71.273029,8,yes
152,152,32,75,107,968,497,1465,0.000333,3.292083,96.000000,948119.916967,52673.328720,9876.249135,627.161402,94,no
117,117,30,63,93,798,395,1193,0.000333,2.600405,90.000000,702109.481549,39006.082308,7801.216462,523.775353,77,no
130,130,31,68,99,841,425,1266,0.000333,2.797588,90.000000,755348.893292,41963.827405,8392.765481,567.527559,87,no
95,95,27,55,82,671,323,994,0.000333,2.106469,65.000000,410761.435018,22820.079723,6319.406693,446.356747,70,no
147,147,32,76,108,1062,526,1588,0.000333,3.575587,96.000000,1029769.089930,57209.393885,10726.761353,634.842491,103,no
108,108,30,64,94,873,414,1287,0.000333,2.811919,90.000000,759218.026690,42178.779261,8435.755852,531.206718,84,no
43,43,23,47,70,224,139,363,0.000333,0.741643,22.000000,48948.454173,2719.358565,2224.929735,365.107601,24,no
2,2,11,9,20,16,12,28,0.000333,0.040338,5.000000,605.069933,33.614996,121.013987,66.583073,2,yes
8,8,13,21,34,40,27,67,0.000333,0.113620,6.000000,2045.160062,113.620003,340.860010,140.344382,4,no
18,18,18,37,55,128,72,200,0.000333,0.385424,9.000000,10406.447484,578.135971,1156.271943,267.808425,13,yes
19,19,18,37,55,133,77,210,0.000333,0.404695,18.000000,21853.539717,1214.085540,1214.085540,267.808425,13,no
19,19,18,37,55,134,78,212,0.000333,0.408549,18.000000,22061.668667,1225.648259,1225.648259,267.808425,13,no
18,18,18,38,56,129,73,202,0.000333,0.391029,9.000000,10557.771248,586.542847,1173.085694,274.479896,13,yes
25,25,19,47,66,199,113,312,0.000333,0.628617,18.000000,33945.317374,1885.850965,1885.850965,341.776299,15,yes
13,13,17,29,46,130,73,203,0.000333,0.373761,16.000000,17940.529233,996.696069,1121.283077,210.368317,7,no
17,17,18,35,53,124,70,194,0.000333,0.370406,18.000000,20001.898227,1111.216568,1111.216568,254.583556,13,no
11,11,12,24,36,55,36,91,0.000333,0.156821,6.000000,2822.779051,156.821058,470.463175,153.058650,9,yes
20,20,20,29,49,120,74,194,0.000333,0.363085,20.000000,21785.074195,1210.281900,1089.253710,227.320011,9,yes
17,17,19,25,44,105,63,168,0.000333,0.305728,18.000000,16509.321215,917.184512,917.184512,196.807027,9,no
17,17,19,37,56,114,66,180,0.000333,0.348441,9.000000,9407.914974,522.661943,1045.323886,273.460397,9,no
17,17,17,30,47,147,84,231,0.000333,0.427703,16.000000,20529.760396,1140.542244,1283.110025,216.693586,8,yes
21,21,17,36,53,182,106,288,0.000333,0.549880,16.000000,26394.257455,1466.347636,1649.641091,255.604168,12,no
9,9,9,15,24,51,31,82,0.000333,0.125322,8.000000,3007.735400,167.096411,375.966925,87.132684,3,yes
3,3,6,6,12,10,7,17,0.000333,0.020315,3.000000,182.833088,10.157394,60.944363,31.019550,2,no
18,18,17,30,47,152,89,241,0.000333,0.446219,16.000000,21418.494612,1189.916367,1338.655913,216.693586,8,no
18,18,17,30,47,153,90,243,0.000333,0.449922,24.000000,32394.362183,1799.686788,1349.765091,216.693586,8,yes
17,17,17,31,48,151,86,237,0.000333,0.441212,16.000000,21178.177803,1176.565433,1323.636113,223.066954,9,no
136,136,21,155,176,672,478,1150,0.000333,2.859449,30.000000,257350.390843,14297.243936,8578.346361,1220.037949,36,yes
25,25,17,41,58,231,134,365,0.000333,0.712721,24.000000,51315.913517,2850.884084,2138.163063,289.146500,12,no
18,18,16,33,49,196,111,307,0.000333,0.574572,24.000000,41369.182131,2298.287896,1723.715922,230.465006,11,yes
13,13,13,24,37,61,41,102,0.000333,0.177121,6.000000,3188.185460,177.121414,531.364243,158.144816,12,yes
16,16,17,28,45,143,82,225,0.000333,0.411889,16.000000,19770.671147,1098.370619,1235.666947,204.092806,8,yes
13,13,13,23,36,59,41,100,0.000333,0.172331,6.000000,3101.955001,172.330833,516.992500,152.147641,11,no
8,8,7,14,21,34,25,59,0.000333,0.086382,3.000000,777.440184,43.191121,259.146728,72.954453,5,yes
9,9,9,16,25,41,28,69,0.000333,0.106809,4.000000,1281.704308,71.205795,320.426077,92.529325,5,yes
10,10,13,20,33,343,30,373,0.000333,0.627186,6.000000,11289.354039,627.186336,1881.559007,134.544278,8,no
28,28,20,49,69,174,113,287,0.000333,0.584382,20.000000,35062.930382,1947.940577,1753.146519,361.559344,11,no
14,14,17,29,46,94,61,155,0.000333,0.285384,16.000000,13698.433651,761.024092,856.152103,210.368317,8,no
5,5,9,16,25,30,19,49,0.000333,0.075850,4.000000,910.195813,50.566434,227.548953,92.529325,2,no
5,5,13,23,36,58,38,96,0.000333,0.165438,6.000000,2977.876801,165.437600,496.312800,152.147641,6,yes
5,5,12,20,32,46,32,78,0.000333,0.130000,6.000000,2340.000000,130.000000,390.000000,129.458112,6,no
6,6,8,11,19,19,18,37,0.000333,0.052391,4.000000,628.693272,34.927404,157.173318,62.053748,1,no
16,16,14,18,32,66,49,115,0.000333,0.191667,14.000000,8050.000000,447.222222,575.000000,128.361619,3,yes
16,16,15,16,31,67,47,114,0.000333,0.188259,14.000000,7906.897311,439.272073,564.778379,122.603359,3,no
16,16,15,16,31,66,47,113,0.000333,0.186608,14.000000,7837.538563,435.418809,559.824183,122.603359,3,no
2,2,5,6,11,8,8,16,0.000333,0.018450,2.000000,110.701812,6.150101,55.350906,27.119415,1,no
7,7,7,12,19,24,20,44,0.000333,0.062303,3.000000,560.726432,31.151468,186.908811,62.671034,4,yes
8,8,10,13,23,26,24,50,0.000333,0.075393,5.000000,1130.890489,62.827249,226.178098,81.324997,3,no
8,8,10,13,23,27,24,51,0.000333,0.076901,5.000000,1153.508299,64.083794,230.701660,81.324997,3,yes
9,9,11,13,24,28,24,52,0.000333,0.079473,5.000000,1192.090250,66.227236,238.418050,86.159464,3,no
3,3,6,8,14,11,11,22,0.000333,0.027921,3.000000,251.285425,13.960301,83.761808,39.509775,2,no
8,8,11,13,24,29,25,54,0.000333,0.082529,5.000000,1237.939875,68.774438,247.587975,86.159464,3,no
6,6,8,10,18,20,18,38,0.000333,0.052819,4.000000,633.828600,35.212700,158.457150,57.219281,2,yes
4,4,5,8,13,8,9,17,0.000333,0.020969,2.000000,125.814950,6.989719,62.907475,35.609640,2,no
2,2,4,4,8,4,5,9,0.000333,0.009000,2.000000,54.000000,3.000000,27.000000,16.000000,1,no
3,3,5,6,11,7,8,15,0.000333,0.017297,2.000000,103.782949,5.765719,51.891474,27.119415,2,yes
3,3,4,5,9,8,5,13,0.000333,0.013736,2.000000,82.418050,4.578781,41.209025,19.609640,3,no
10,10,12,14,26,32,26,58,0.000333,0.090875,6.000000,1635.753022,90.875168,272.625504,96.322519,4,no
2,2,5,5,10,5,6,11,0.000333,0.012180,2.000000,73.082418,4.060134,36.541209,23.219281,1,no
3,3,6,7,13,8,9,17,0.000333,0.020969,3.000000,188.722426,10.484579,62.907475,35.161259,2,yes
7,7,10,18,28,31,29,60,0.000333,0.096147,5.000000,1442.206477,80.122582,288.441295,108.277931,2,no
7,7,11,15,26,38,23,61,0.000333,0.095576,5.000000,1433.634114,79.646340,286.726823,96.657107,3,yes
56,56,25,79,104,329,205,534,0.000333,1.192678,24.000000,85872.835428,4770.713079,3578.034809,614.095084,25,no
6,6,13,11,24,31,19,50,0.000333,0.076416,6.000000,1375.488750,76.416042,229.248125,86.159464,3,yes
9,9,14,15,29,61,35,96,0.000333,0.155455,14.000000,6529.126457,362.729248,466.366176,111.906328,3,no
18,18,17,26,43,114,67,181,0.000333,0.327385,16.000000,15714.462730,873.025707,982.153921,191.698301,6,no
22,22,18,32,50,119,73,192,0.000333,0.361207,18.000000,19505.166992,1083.620388,1083.620388,235.058650,10,no
26,26,18,33,51,137,82,219,0.000333,0.414087,18.000000,22360.700698,1242.261150,1242.261150,241.523656,12,no
23,23,18,32,50,122,75,197,0.000333,0.370613,18.000000,20013.114049,1111.839669,1111.839669,235.058650,11,no
10,10,13,19,32,56,35,91,0.000333,0.151667,6.000000,2730.000000,151.666667,455.000000,128.816339,3,yes
27,27,15,29,44,164,100,264,0.000333,0.480430,21.000000,30267.088894,1681.504939,1441.289947,199.484808,13,no
30,30,17,30,47,182,112,294,0.000333,0.544350,24.000000,39193.178937,2177.398830,1633.049122,216.693586,13,no
51,51,29,55,84,284,172,456,0.000333,0.971632,42.000000,122425.663281,6801.425738,2914.896745,458.856233,32,no
34,34,23,33,56,208,116,324,0.000333,0.627194,33.000000,62092.238827,3449.568824,1881.582995,270.506931,26,no
23,23,17,32,49,134,77,211,0.000333,0.394901,16.000000,18955.260434,1053.070024,1184.703777,229.486868,11,no
45,45,27,58,85,291,161,452,0.000333,0.965682,26.000000,75323.162281,4184.620127,2897.044703,468.144860,32,no
49,49,27,58,85,309,170,479,0.000333,1.023366,26.000000,79822.554719,4434.586373,3070.098258,468.144860,34,yes
46,46,27,58,85,294,163,457,0.000333,0.976364,26.000000,76156.383103,4230.910172,2929.091658,468.144860,33,no
